business_unit,office,product_type,trip_date,shift_type,trip_id,planned_pickup_epoch,planned_drop_epoch,actual_pickup_epoch,actual_drop_epoch,planned_km,traveled_km,stwid,signintype,gender,emp_role,boarding_status,not_boarding_reason,is_no_show
pinnacle-Slc,Oakmont Office,CAB,2026-05-30,09:00,3000530,1780112100.0,1780115400.0,1780112220.0,1780115520.0,6.2,6.4,101060,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-30,15:30,3000531,1780135200.0,1780138800.0,1780135320.0,1780138920.0,6.2,6.4,101061,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-30,15:30,3000531,1780135500.0,1780138800.0,1780135620.0,1780138920.0,6.2,6.4,101062,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-30,15:30,3000532,1780135200.0,1780138800.0,1780135320.0,1780138920.0,6.2,6.4,101063,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-30,15:30,3000532,1780135500.0,1780138800.0,1780135620.0,1780138920.0,6.2,6.4,101064,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-30,09:00,3000533,1780111800.0,1780115400.0,1780111920.0,1780115520.0,6.2,6.4,101065,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-30,09:00,3000533,1780112100.0,1780115400.0,1780112220.0,1780115520.0,6.2,6.4,101066,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-30,09:00,3000534,1780111800.0,1780115400.0,1780111920.0,1780115520.0,6.2,6.4,101067,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-30,09:00,3000534,1780112100.0,1780115400.0,1780112220.0,1780115520.0,6.2,6.4,101068,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-30,15:30,3000535,1780135200.0,1780138800.0,1780135320.0,1780138920.0,6.2,6.4,101069,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-30,15:30,3000535,1780135500.0,1780138800.0,1780135620.0,1780138920.0,6.2,6.4,101070,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-30,15:30,3000536,1780135200.0,1780138800.0,1780135320.0,1780138920.0,6.2,6.4,101071,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-30,15:30,3000536,1780135500.0,1780138800.0,1780135620.0,1780138920.0,6.2,6.4,101072,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-30,09:00,3000537,1780111800.0,1780115400.0,1780111920.0,1780115520.0,6.2,6.4,101073,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-30,09:00,3000537,1780112100.0,1780115400.0,1780112220.0,1780115520.0,6.2,6.4,101074,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-30,09:00,3000538,1780111800.0,1780115400.0,1780111920.0,1780115520.0,6.2,6.4,101075,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-30,09:00,3000538,1780112100.0,1780115400.0,1780112220.0,1780115520.0,6.2,6.4,101076,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-30,15:30,3000539,1780135200.0,1780138800.0,1780135320.0,1780138920.0,6.2,6.4,101077,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-30,15:30,3000539,1780135500.0,1780138800.0,1780135620.0,1780138920.0,6.2,6.4,101078,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-30,15:30,3000540,1780135200.0,1780138800.0,1780135320.0,1780138920.0,6.2,6.4,101079,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-30,15:30,3000540,1780135500.0,1780138800.0,1780135620.0,1780138920.0,6.2,6.4,101080,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,09:00,3000541,1780198200.0,1780201800.0,1780198320.0,1780201920.0,6.2,6.4,101081,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,09:00,3000541,1780198500.0,1780201800.0,1780198620.0,1780201920.0,6.2,6.4,101082,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,09:00,3000542,1780198200.0,1780201800.0,1780198320.0,1780201920.0,6.2,6.4,101083,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,09:00,3000542,1780198500.0,1780201800.0,1780198620.0,1780201920.0,6.2,6.4,101084,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,15:30,3000543,1780221600.0,1780225200.0,1780221720.0,1780225320.0,6.2,6.4,101085,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,15:30,3000543,1780221900.0,1780225200.0,1780222020.0,1780225320.0,6.2,6.4,101086,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,15:30,3000544,1780221600.0,1780225200.0,1780221720.0,1780225320.0,6.2,6.4,101087,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,15:30,3000544,1780221900.0,1780225200.0,1780222020.0,1780225320.0,6.2,6.4,101088,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,09:00,3000545,1780198200.0,1780201800.0,1780198320.0,1780201920.0,6.2,6.4,101089,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,09:00,3000545,1780198500.0,1780201800.0,1780198620.0,1780201920.0,6.2,6.4,101090,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,09:00,3000546,1780198200.0,1780201800.0,1780198320.0,1780201920.0,6.2,6.4,101091,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,09:00,3000546,1780198500.0,1780201800.0,1780199400.0,1780202700.0,6.2,6.4,101092,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,15:30,3000547,1780221600.0,1780225200.0,1780221720.0,1780225320.0,6.2,6.4,101093,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,15:30,3000547,1780221900.0,1780225200.0,1780222020.0,1780225320.0,6.2,6.4,101094,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,15:30,3000548,1780221600.0,1780225200.0,1780221720.0,1780225320.0,6.2,6.4,101095,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,15:30,3000548,1780221900.0,1780225200.0,,,6.2,6.4,101096,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,09:00,3000549,1780198200.0,1780201800.0,1780198320.0,1780201920.0,6.2,6.4,101097,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,09:00,3000549,1780198500.0,1780201800.0,1780198620.0,1780201920.0,6.2,6.4,101098,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,09:00,3000550,1780198200.0,1780201800.0,1780198320.0,1780201920.0,6.2,6.4,101099,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,09:00,3000550,1780198500.0,1780201800.0,1780198620.0,1780201920.0,6.2,6.4,101100,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,15:30,3000551,1780221600.0,1780225200.0,1780222500.0,1780226100.0,6.2,6.4,101101,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,15:30,3000551,1780221900.0,1780225200.0,1780222020.0,1780225320.0,6.2,6.4,101102,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,15:30,3000552,1780221600.0,1780225200.0,1780221720.0,1780225320.0,6.2,6.4,101103,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,15:30,3000552,1780221900.0,1780225200.0,1780222020.0,1780225320.0,6.2,6.4,101104,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,09:00,3000553,1780198200.0,1780201800.0,1780198320.0,1780201920.0,6.2,6.4,101105,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,09:00,3000553,1780198500.0,1780201800.0,1780198620.0,1780201920.0,6.2,6.4,101106,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,09:00,3000554,1780198200.0,1780201800.0,1780198320.0,1780201920.0,6.2,6.4,101107,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,09:00,3000554,1780198500.0,1780201800.0,1780198620.0,1780201920.0,6.2,6.4,101108,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,15:30,3000555,1780221600.0,1780225200.0,1780221720.0,1780225320.0,6.2,6.4,101109,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,15:30,3000555,1780221900.0,1780225200.0,1780222020.0,1780225320.0,6.2,6.4,101110,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,15:30,3000556,1780221600.0,1780225200.0,1780221720.0,1780225320.0,6.2,6.4,101111,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,15:30,3000556,1780221900.0,1780225200.0,1780222020.0,1780225320.0,6.2,6.4,101112,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,09:00,3000557,1780198200.0,1780201800.0,1780198320.0,1780201920.0,6.2,6.4,101113,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,09:00,3000557,1780198500.0,1780201800.0,1780198620.0,1780201920.0,6.2,6.4,101114,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,09:00,3000558,1780198200.0,1780201800.0,1780198320.0,1780201920.0,6.2,6.4,101115,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,09:00,3000558,1780198500.0,1780201800.0,1780198620.0,1780201920.0,6.2,6.4,101116,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,15:30,3000559,1780221600.0,1780225200.0,1780221720.0,1780225320.0,6.2,6.4,101117,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-31,15:30,3000559,1780221900.0,1780225200.0,1780222020.0,1780225320.0,6.2,6.4,101118,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,15:30,3000560,1780221600.0,1780225200.0,1780221720.0,1780225320.0,6.2,6.4,101119,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-31,15:30,3000560,1780221900.0,1780225200.0,1780222020.0,1780225320.0,6.2,6.4,101120,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,09:00,3000561,1780284600.0,1780288200.0,1780284720.0,1780288320.0,6.2,6.4,101121,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,09:00,3000561,1780284900.0,1780288200.0,1780285020.0,1780288320.0,6.2,6.4,101122,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,09:00,3000561,1780284600.0,1780288200.0,1780284720.0,1780288320.0,6.2,6.4,101121,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,09:00,3000562,1780284600.0,1780288200.0,1780284720.0,1780288320.0,6.2,6.4,101123,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,09:00,3000562,1780284900.0,1780288200.0,1780285020.0,1780288320.0,6.2,6.4,101124,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,15:30,3000563,1780308000.0,1780311600.0,1780308120.0,1780311720.0,6.2,6.4,101125,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,15:30,3000563,1780308300.0,1780311600.0,1780308420.0,1780311720.0,6.2,6.4,101126,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,15:30,3000564,1780308000.0,1780311600.0,1780308120.0,1780311720.0,6.2,6.4,101127,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,15:30,3000564,1780308300.0,1780311600.0,1780308420.0,1780311720.0,6.2,6.4,101128,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,09:00,3000565,1780284600.0,1780288200.0,1780284720.0,1780288320.0,6.2,6.4,101129,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,09:00,3000565,1780284900.0,1780288200.0,1780285020.0,1780288320.0,6.2,6.4,101130,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,09:00,3000566,1780284600.0,1780288200.0,1780284720.0,1780288320.0,6.2,6.4,101131,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,09:00,3000566,1780284900.0,1780288200.0,1780285800.0,1780289100.0,6.2,6.4,101132,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,15:30,3000567,1780308000.0,1780311600.0,1780308120.0,1780311720.0,6.2,6.4,101133,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,15:30,3000567,1780308300.0,1780311600.0,1780308420.0,1780311720.0,6.2,6.4,101134,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,15:30,3000568,1780308000.0,1780311600.0,1780308900.0,1780312500.0,6.2,6.4,101135,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,15:30,3000568,1780308300.0,1780311600.0,,,6.2,6.4,101136,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,09:00,3000569,1780284600.0,1780288200.0,1780285500.0,1780289100.0,6.2,6.4,101137,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,09:00,3000569,1780284900.0,1780288200.0,1780285020.0,1780288320.0,6.2,6.4,101138,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,09:00,3000570,1780284600.0,1780288200.0,1780285500.0,1780289100.0,6.2,-1.5,101139,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,09:00,3000570,1780284900.0,1780288200.0,1780285020.0,1780288320.0,6.2,6.4,101140,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,15:30,3000571,1780308000.0,1780311600.0,1780308120.0,1780311720.0,6.2,6.4,101141,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,15:30,3000571,1780308300.0,1780311600.0,1780308420.0,1780311720.0,6.2,6.4,101142,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,15:30,3000572,1780308000.0,1780311600.0,1780308120.0,1780311720.0,6.2,6.4,101143,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,15:30,3000572,1780308300.0,1780311600.0,1780308420.0,1780311720.0,6.2,6.4,101144,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,09:00,3000573,1780284600.0,1780288200.0,1780285500.0,1780289100.0,6.2,6.4,101145,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,09:00,3000573,1780284900.0,1780288200.0,1780285020.0,1780288320.0,6.2,6.4,101146,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,09:00,3000574,1780284600.0,1780288200.0,1780284720.0,1780288320.0,6.2,6.4,101147,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,09:00,3000574,1780284900.0,1780288200.0,1780285020.0,1780288320.0,6.2,6.4,101148,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,15:30,3000575,1780308000.0,1780311600.0,1780308120.0,1780311720.0,6.2,6.4,101149,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,15:30,3000575,1780308300.0,1780311600.0,1780308420.0,1780311720.0,6.2,6.4,101150,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,15:30,3000576,1780308000.0,1780311600.0,1780308120.0,1780311720.0,6.2,6.4,101151,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,15:30,3000576,1780308300.0,1780311600.0,1780309200.0,1780312500.0,6.2,6.4,101152,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,09:00,3000577,1780284600.0,1780288200.0,1780285500.0,1780289100.0,6.2,6.4,101153,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,09:00,3000577,1780284900.0,1780288200.0,1780285020.0,1780288320.0,6.2,6.4,101154,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,09:00,3000578,1780284600.0,1780288200.0,1780285500.0,1780289100.0,6.2,6.4,101155,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,09:00,3000578,1780284900.0,1780288200.0,1780285800.0,1780289100.0,6.2,6.4,101156,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,15:30,3000579,1780308000.0,1780311600.0,1780308900.0,1780312500.0,6.2,6.4,101157,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-01,15:30,3000579,1780308300.0,1780311600.0,1780308420.0,1780311720.0,6.2,6.4,101158,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,15:30,3000580,1780308000.0,1780311600.0,1780308120.0,1780311720.0,6.2,6.4,101159,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-01,15:30,3000580,1780308300.0,1780311600.0,1780309200.0,1780312500.0,6.2,6.4,101160,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,09:00,3000581,1780371000.0,1780374600.0,1780371120.0,1780374720.0,6.2,6.4,101161,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,09:00,3000581,1780371300.0,1780374600.0,1780371420.0,1780374720.0,6.2,6.4,101162,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,09:00,3000582,1780371000.0,1780374600.0,1780371120.0,1780374720.0,6.2,6.4,101163,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,09:00,3000582,1780371300.0,1780374600.0,1780372200.0,1780375500.0,6.2,6.4,101164,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,15:30,3000583,1780394400.0,1780398000.0,1780394520.0,1780398120.0,6.2,6.4,101165,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,15:30,3000583,1780394700.0,1780398000.0,1780395600.0,1780398900.0,6.2,6.4,101166,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,15:30,3000584,1780394400.0,1780398000.0,1780394520.0,1780398120.0,6.2,6.4,101167,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,15:30,3000584,1780394700.0,1780398000.0,1780395600.0,1780398900.0,6.2,6.4,101168,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,09:00,3000585,1780371000.0,1780374600.0,1780371120.0,1780374720.0,6.2,6.4,101169,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,09:00,3000585,1780371300.0,1780374600.0,1780371420.0,1780374720.0,6.2,6.4,101170,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,09:00,3000586,1780371000.0,1780374600.0,1780371120.0,1780374720.0,6.2,6.4,101171,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,09:00,3000586,1780371300.0,1780374600.0,1780371420.0,1780374720.0,6.2,6.4,101172,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,15:30,3000587,1780394400.0,1780398000.0,1780394520.0,1780398120.0,6.2,6.4,101173,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,15:30,3000587,1780394700.0,1780398000.0,1780394820.0,1780398120.0,6.2,6.4,101174,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,15:30,3000588,1780394400.0,1780398000.0,1780394520.0,1780398120.0,6.2,6.4,101175,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,15:30,3000588,1780394700.0,1780398000.0,,,6.2,6.4,101176,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,09:00,3000589,1780371000.0,1780374600.0,1780371120.0,1780374720.0,6.2,6.4,101177,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,09:00,3000589,1780371300.0,1780374600.0,1780371420.0,1780374720.0,6.2,6.4,101178,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,09:00,3000590,1780371000.0,1780374600.0,1780371120.0,1780374720.0,6.2,6.4,101179,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,09:00,3000590,1780371300.0,1780374600.0,1780372200.0,1780375500.0,6.2,6.4,101180,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,15:30,3000591,1780394400.0,1780398000.0,1780394520.0,1780398120.0,6.2,6.4,101181,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,15:30,3000591,1780394700.0,1780398000.0,1780394820.0,1780398120.0,6.2,6.4,101182,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,15:30,3000592,1780394400.0,1780398000.0,1780395300.0,1780398900.0,6.2,6.4,101183,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,15:30,3000592,1780394700.0,1780398000.0,1780394820.0,1780398120.0,6.2,6.4,101184,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,09:00,3000593,1780371000.0,1780374600.0,1780371120.0,1780374720.0,6.2,6.4,101185,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,09:00,3000593,1780371300.0,1780374600.0,1780372200.0,1780375500.0,6.2,6.4,101186,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,09:00,3000594,1780371000.0,1780374600.0,1780371900.0,1780375500.0,6.2,6.4,101187,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,09:00,3000594,1780371300.0,1780374600.0,1780372200.0,1780375500.0,6.2,6.4,101188,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,15:30,3000595,1780394400.0,1780398000.0,1780395300.0,1780398900.0,6.2,6.4,101189,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,15:30,3000595,1780394700.0,1780398000.0,1780395600.0,1780398900.0,6.2,6.4,101190,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,15:30,3000596,1780394400.0,1780398000.0,1780395300.0,1780398900.0,6.2,6.4,101191,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,15:30,3000596,1780394700.0,1780398000.0,1780394820.0,1780398120.0,6.2,6.4,101192,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,09:00,3000597,1780371000.0,1780374600.0,1780371900.0,1780375500.0,6.2,6.4,101193,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,09:00,3000597,1780371300.0,1780374600.0,1780372200.0,1780375500.0,6.2,6.4,101194,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,09:00,3000598,1780371000.0,1780374600.0,1780371120.0,1780374720.0,6.2,6.4,101195,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,09:00,3000598,1780371300.0,1780374600.0,1780372200.0,1780375500.0,6.2,6.4,101196,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,15:30,3000599,1780394400.0,1780398000.0,1780394520.0,1780398120.0,6.2,6.4,101197,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-02,15:30,3000599,1780394700.0,1780398000.0,1780394820.0,1780398120.0,6.2,6.4,101198,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,15:30,3000600,1780394400.0,1780398000.0,1780395300.0,1780398900.0,6.2,6.4,101199,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-02,15:30,3000600,1780394700.0,1780398000.0,1780395600.0,1780398900.0,6.2,6.4,101200,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,09:00,3000601,1780457400.0,1780461000.0,1780457520.0,1780461120.0,6.2,6.4,101201,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,09:00,3000601,1780457700.0,1780461000.0,1780457820.0,1780461120.0,6.2,6.4,101202,Planned,FEMALE,employee,Boarded,,False
