business_unit,trip_id,trip_type,trip_date,stwid,route_rating,driver_rating,cab_rating,safety_rating,marshal_rating,creation_time
pinnacle-Slc,"3,000,288",LOGOUT,"May 18, 2026, 3:30 PM","100,576",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,289",LOGIN,"May 18, 2026, 9:00 AM","100,577",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,289",LOGIN,"May 18, 2026, 9:00 AM","100,578",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,290",LOGIN,"May 18, 2026, 9:00 AM","100,579",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,290",LOGIN,"May 18, 2026, 9:00 AM","100,580",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,291",LOGOUT,"May 18, 2026, 3:30 PM","100,581",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,291",LOGOUT,"May 18, 2026, 3:30 PM","100,582",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,292",LOGOUT,"May 18, 2026, 3:30 PM","100,583",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,292",LOGOUT,"May 18, 2026, 3:30 PM","100,584",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,293",LOGIN,"May 18, 2026, 9:00 AM","100,585",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,293",LOGIN,"May 18, 2026, 9:00 AM","100,586",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,294",LOGIN,"May 18, 2026, 9:00 AM","100,587",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,294",LOGIN,"May 18, 2026, 9:00 AM","100,588",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,295",LOGOUT,"May 18, 2026, 3:30 PM","100,589",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,295",LOGOUT,"May 18, 2026, 3:30 PM","100,590",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,296",LOGOUT,"May 18, 2026, 3:30 PM","100,591",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,296",LOGOUT,"May 18, 2026, 3:30 PM","100,592",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,297",LOGIN,"May 18, 2026, 9:00 AM","100,593",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,297",LOGIN,"May 18, 2026, 9:00 AM","100,594",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,298",LOGIN,"May 18, 2026, 9:00 AM","100,595",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,298",LOGIN,"May 18, 2026, 9:00 AM","100,596",5,5,5,4,0,"May 18, 2026, 11:00 AM"
pinnacle-Slc,"3,000,299",LOGOUT,"May 18, 2026, 3:30 PM","100,597",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,299",LOGOUT,"May 18, 2026, 3:30 PM","100,598",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,300",LOGOUT,"May 18, 2026, 3:30 PM","100,599",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,300",LOGOUT,"May 18, 2026, 3:30 PM","100,600",5,5,5,4,0,"May 18, 2026, 5:30 PM"
pinnacle-Slc,"3,000,301",LOGIN,"May 19, 2026, 9:00 AM","100,601",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,301",LOGIN,"May 19, 2026, 9:00 AM","100,602",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,302",LOGIN,"May 19, 2026, 9:00 AM","100,603",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,302",LOGIN,"May 19, 2026, 9:00 AM","100,604",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,303",LOGOUT,"May 19, 2026, 3:30 PM","100,605",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,303",LOGOUT,"May 19, 2026, 3:30 PM","100,606",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,304",LOGOUT,"May 19, 2026, 3:30 PM","100,607",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,304",LOGOUT,"May 19, 2026, 3:30 PM","100,608",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,305",LOGIN,"May 19, 2026, 9:00 AM","100,609",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,305",LOGIN,"May 19, 2026, 9:00 AM","100,610",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,306",LOGIN,"May 19, 2026, 9:00 AM","100,611",5,2,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,306",LOGIN,"May 19, 2026, 9:00 AM","100,612",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,307",LOGOUT,"May 19, 2026, 3:30 PM","100,613",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,307",LOGOUT,"May 19, 2026, 3:30 PM","100,614",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,308",LOGOUT,"May 19, 2026, 3:30 PM","100,615",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,308",LOGOUT,"May 19, 2026, 3:30 PM","100,616",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,309",LOGIN,"May 19, 2026, 9:00 AM","100,617",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,309",LOGIN,"May 19, 2026, 9:00 AM","100,618",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,310",LOGIN,"May 19, 2026, 9:00 AM","100,619",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,310",LOGIN,"May 19, 2026, 9:00 AM","100,620",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,311",LOGOUT,"May 19, 2026, 3:30 PM","100,621",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,311",LOGOUT,"May 19, 2026, 3:30 PM","100,622",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,312",LOGOUT,"May 19, 2026, 3:30 PM","100,623",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,312",LOGOUT,"May 19, 2026, 3:30 PM","100,624",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,313",LOGIN,"May 19, 2026, 9:00 AM","100,625",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,313",LOGIN,"May 19, 2026, 9:00 AM","100,626",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,314",LOGIN,"May 19, 2026, 9:00 AM","100,627",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,314",LOGIN,"May 19, 2026, 9:00 AM","100,628",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,315",LOGOUT,"May 19, 2026, 3:30 PM","100,629",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,315",LOGOUT,"May 19, 2026, 3:30 PM","100,630",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,316",LOGOUT,"May 19, 2026, 3:30 PM","100,631",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,316",LOGOUT,"May 19, 2026, 3:30 PM","100,632",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,317",LOGIN,"May 19, 2026, 9:00 AM","100,633",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,317",LOGIN,"May 19, 2026, 9:00 AM","100,634",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,318",LOGIN,"May 19, 2026, 9:00 AM","100,635",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,318",LOGIN,"May 19, 2026, 9:00 AM","100,636",5,5,5,4,0,"May 19, 2026, 11:00 AM"
pinnacle-Slc,"3,000,319",LOGOUT,"May 19, 2026, 3:30 PM","100,637",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,319",LOGOUT,"May 19, 2026, 3:30 PM","100,638",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,320",LOGOUT,"May 19, 2026, 3:30 PM","100,639",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,320",LOGOUT,"May 19, 2026, 3:30 PM","100,640",5,5,5,4,0,"May 19, 2026, 5:30 PM"
pinnacle-Slc,"3,000,321",LOGIN,"May 20, 2026, 9:00 AM","100,641",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,321",LOGIN,"May 20, 2026, 9:00 AM","100,642",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,322",LOGIN,"May 20, 2026, 9:00 AM","100,643",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,322",LOGIN,"May 20, 2026, 9:00 AM","100,644",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,323",LOGOUT,"May 20, 2026, 3:30 PM","100,645",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,323",LOGOUT,"May 20, 2026, 3:30 PM","100,646",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,324",LOGOUT,"May 20, 2026, 3:30 PM","100,647",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,324",LOGOUT,"May 20, 2026, 3:30 PM","100,648",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,325",LOGIN,"May 20, 2026, 9:00 AM","100,649",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,325",LOGIN,"May 20, 2026, 9:00 AM","100,650",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,326",LOGIN,"May 20, 2026, 9:00 AM","100,651",5,2,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,326",LOGIN,"May 20, 2026, 9:00 AM","100,652",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,327",LOGOUT,"May 20, 2026, 3:30 PM","100,653",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,327",LOGOUT,"May 20, 2026, 3:30 PM","100,654",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,328",LOGOUT,"May 20, 2026, 3:30 PM","100,655",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,328",LOGOUT,"May 20, 2026, 3:30 PM","100,656",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,329",LOGIN,"May 20, 2026, 9:00 AM","100,657",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,329",LOGIN,"May 20, 2026, 9:00 AM","100,658",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,330",LOGIN,"May 20, 2026, 9:00 AM","100,659",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,330",LOGIN,"May 20, 2026, 9:00 AM","100,660",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,331",LOGOUT,"May 20, 2026, 3:30 PM","100,661",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,331",LOGOUT,"May 20, 2026, 3:30 PM","100,662",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,332",LOGOUT,"May 20, 2026, 3:30 PM","100,663",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,332",LOGOUT,"May 20, 2026, 3:30 PM","100,664",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,333",LOGIN,"May 20, 2026, 9:00 AM","100,665",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,333",LOGIN,"May 20, 2026, 9:00 AM","100,666",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,334",LOGIN,"May 20, 2026, 9:00 AM","100,667",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,334",LOGIN,"May 20, 2026, 9:00 AM","100,668",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,335",LOGOUT,"May 20, 2026, 3:30 PM","100,669",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,335",LOGOUT,"May 20, 2026, 3:30 PM","100,670",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,336",LOGOUT,"May 20, 2026, 3:30 PM","100,671",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,336",LOGOUT,"May 20, 2026, 3:30 PM","100,672",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,337",LOGIN,"May 20, 2026, 9:00 AM","100,673",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,337",LOGIN,"May 20, 2026, 9:00 AM","100,674",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,338",LOGIN,"May 20, 2026, 9:00 AM","100,675",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,338",LOGIN,"May 20, 2026, 9:00 AM","100,676",5,5,5,4,0,"May 20, 2026, 11:00 AM"
pinnacle-Slc,"3,000,339",LOGOUT,"May 20, 2026, 3:30 PM","100,677",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,339",LOGOUT,"May 20, 2026, 3:30 PM","100,678",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,340",LOGOUT,"May 20, 2026, 3:30 PM","100,679",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,340",LOGOUT,"May 20, 2026, 3:30 PM","100,680",5,5,5,4,0,"May 20, 2026, 5:30 PM"
pinnacle-Slc,"3,000,341",LOGIN,"May 21, 2026, 9:00 AM","100,681",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,341",LOGIN,"May 21, 2026, 9:00 AM","100,682",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,342",LOGIN,"May 21, 2026, 9:00 AM","100,683",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,342",LOGIN,"May 21, 2026, 9:00 AM","100,684",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,343",LOGOUT,"May 21, 2026, 3:30 PM","100,685",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,343",LOGOUT,"May 21, 2026, 3:30 PM","100,686",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,344",LOGOUT,"May 21, 2026, 3:30 PM","100,687",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,344",LOGOUT,"May 21, 2026, 3:30 PM","100,688",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,345",LOGIN,"May 21, 2026, 9:00 AM","100,689",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,345",LOGIN,"May 21, 2026, 9:00 AM","100,690",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,346",LOGIN,"May 21, 2026, 9:00 AM","100,691",5,2,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,346",LOGIN,"May 21, 2026, 9:00 AM","100,692",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,347",LOGOUT,"May 21, 2026, 3:30 PM","100,693",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,347",LOGOUT,"May 21, 2026, 3:30 PM","100,694",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,348",LOGOUT,"May 21, 2026, 3:30 PM","100,695",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,348",LOGOUT,"May 21, 2026, 3:30 PM","100,696",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,349",LOGIN,"May 21, 2026, 9:00 AM","100,697",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,349",LOGIN,"May 21, 2026, 9:00 AM","100,698",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,350",LOGIN,"May 21, 2026, 9:00 AM","100,699",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,350",LOGIN,"May 21, 2026, 9:00 AM","100,700",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,351",LOGOUT,"May 21, 2026, 3:30 PM","100,701",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,351",LOGOUT,"May 21, 2026, 3:30 PM","100,702",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,352",LOGOUT,"May 21, 2026, 3:30 PM","100,703",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,352",LOGOUT,"May 21, 2026, 3:30 PM","100,704",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,353",LOGIN,"May 21, 2026, 9:00 AM","100,705",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,353",LOGIN,"May 21, 2026, 9:00 AM","100,706",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,354",LOGIN,"May 21, 2026, 9:00 AM","100,707",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,354",LOGIN,"May 21, 2026, 9:00 AM","100,708",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,355",LOGOUT,"May 21, 2026, 3:30 PM","100,709",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,355",LOGOUT,"May 21, 2026, 3:30 PM","100,710",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,356",LOGOUT,"May 21, 2026, 3:30 PM","100,711",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,356",LOGOUT,"May 21, 2026, 3:30 PM","100,712",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,357",LOGIN,"May 21, 2026, 9:00 AM","100,713",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,357",LOGIN,"May 21, 2026, 9:00 AM","100,714",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,358",LOGIN,"May 21, 2026, 9:00 AM","100,715",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,358",LOGIN,"May 21, 2026, 9:00 AM","100,716",5,5,5,4,0,"May 21, 2026, 11:00 AM"
pinnacle-Slc,"3,000,359",LOGOUT,"May 21, 2026, 3:30 PM","100,717",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,359",LOGOUT,"May 21, 2026, 3:30 PM","100,718",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,360",LOGOUT,"May 21, 2026, 3:30 PM","100,719",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,360",LOGOUT,"May 21, 2026, 3:30 PM","100,720",5,5,5,4,0,"May 21, 2026, 5:30 PM"
pinnacle-Slc,"3,000,361",LOGIN,"May 22, 2026, 9:00 AM","100,721",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,361",LOGIN,"May 22, 2026, 9:00 AM","100,722",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,362",LOGIN,"May 22, 2026, 9:00 AM","100,723",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,362",LOGIN,"May 22, 2026, 9:00 AM","100,724",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,363",LOGOUT,"May 22, 2026, 3:30 PM","100,725",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,363",LOGOUT,"May 22, 2026, 3:30 PM","100,726",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,364",LOGOUT,"May 22, 2026, 3:30 PM","100,727",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,364",LOGOUT,"May 22, 2026, 3:30 PM","100,728",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,365",LOGIN,"May 22, 2026, 9:00 AM","100,729",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,365",LOGIN,"May 22, 2026, 9:00 AM","100,730",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,366",LOGIN,"May 22, 2026, 9:00 AM","100,731",5,2,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,366",LOGIN,"May 22, 2026, 9:00 AM","100,732",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,367",LOGOUT,"May 22, 2026, 3:30 PM","100,733",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,367",LOGOUT,"May 22, 2026, 3:30 PM","100,734",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,368",LOGOUT,"May 22, 2026, 3:30 PM","100,735",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,368",LOGOUT,"May 22, 2026, 3:30 PM","100,736",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,369",LOGIN,"May 22, 2026, 9:00 AM","100,737",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,369",LOGIN,"May 22, 2026, 9:00 AM","100,738",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,370",LOGIN,"May 22, 2026, 9:00 AM","100,739",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,370",LOGIN,"May 22, 2026, 9:00 AM","100,740",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,371",LOGOUT,"May 22, 2026, 3:30 PM","100,741",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,371",LOGOUT,"May 22, 2026, 3:30 PM","100,742",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,372",LOGOUT,"May 22, 2026, 3:30 PM","100,743",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,372",LOGOUT,"May 22, 2026, 3:30 PM","100,744",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,373",LOGIN,"May 22, 2026, 9:00 AM","100,745",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,373",LOGIN,"May 22, 2026, 9:00 AM","100,746",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,374",LOGIN,"May 22, 2026, 9:00 AM","100,747",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,374",LOGIN,"May 22, 2026, 9:00 AM","100,748",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,375",LOGOUT,"May 22, 2026, 3:30 PM","100,749",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,375",LOGOUT,"May 22, 2026, 3:30 PM","100,750",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,376",LOGOUT,"May 22, 2026, 3:30 PM","100,751",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,376",LOGOUT,"May 22, 2026, 3:30 PM","100,752",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,377",LOGIN,"May 22, 2026, 9:00 AM","100,753",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,377",LOGIN,"May 22, 2026, 9:00 AM","100,754",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,378",LOGIN,"May 22, 2026, 9:00 AM","100,755",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,378",LOGIN,"May 22, 2026, 9:00 AM","100,756",5,5,5,4,0,"May 22, 2026, 11:00 AM"
pinnacle-Slc,"3,000,379",LOGOUT,"May 22, 2026, 3:30 PM","100,757",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,379",LOGOUT,"May 22, 2026, 3:30 PM","100,758",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,380",LOGOUT,"May 22, 2026, 3:30 PM","100,759",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,380",LOGOUT,"May 22, 2026, 3:30 PM","100,760",5,5,5,4,0,"May 22, 2026, 5:30 PM"
pinnacle-Slc,"3,000,381",LOGIN,"May 23, 2026, 9:00 AM","100,761",5,5,5,4,0,"May 23, 2026, 11:00 AM"
pinnacle-Slc,"3,000,381",LOGIN,"May 23, 2026, 9:00 AM","100,762",5,5,5,4,0,"May 23, 2026, 11:00 AM"
pinnacle-Slc,"3,000,382",LOGIN,"May 23, 2026, 9:00 AM","100,763",5,5,5,4,0,"May 23, 2026, 11:00 AM"
pinnacle-Slc,"3,000,382",LOGIN,"May 23, 2026, 9:00 AM","100,764",5,5,5,4,0,"May 23, 2026, 11:00 AM"
pinnacle-Slc,"3,000,383",LOGOUT,"May 23, 2026, 3:30 PM","100,765",5,5,5,4,0,"May 23, 2026, 5:30 PM"
pinnacle-Slc,"3,000,383",LOGOUT,"May 23, 2026, 3:30 PM","100,766",5,5,5,4,0,"May 23, 2026, 5:30 PM"
pinnacle-Slc,"3,000,384",LOGOUT,"May 23, 2026, 3:30 PM","100,767",5,5,5,4,0,"May 23, 2026, 5:30 PM"
