tenant_id,trip_id,service_date,city,site_id,shift_id,service_mode,route_id,vendor_id,driver_id,vehicle_id,scheduled_start_at_utc,scheduled_drop_at_utc,actual_start_at_utc,actual_drop_at_utc,trip_status,pickup_delay_minutes,arrival_delay_minutes,delay_reason,planned_distance_km,actual_distance_km,vehicle_capacity,booked_employees,boarded_employees,no_show_count,quoted_cost,actual_cost,currency,sla_tolerance_minutes,on_time_arrival_flag,gps_expected_points,gps_recorded_points,gps_coverage_pct,feedback_response_count,avg_feedback_rating,safety_incident_flag,compliance_status,fuel_type,estimated_co2_kg,data_quality_flags
TNT_001,TRP_0036868,2026-07-28,Bengaluru,SITE_BLR_01,SHIFT_DAY,CAB,RTE_001_019,VND_001_04,DRV_0052,VEH_0112,2026-07-28T08:17:00.000Z,2026-07-28T08:46:00.000Z,2026-07-28T08:36:00.000Z,2026-07-28T09:15:00.000Z,COMPLETED,19,29,TRAFFIC,13.5,13.6,4,1,1,0,434,430.96,INR,10,false,20,19,93,0,,false,COMPLIANT,CNG,1.63,
TNT_002,TRP_0043970,2026-07-20,Hyderabad,SITE_HYD_01,SHIFT_NIGHT,CAB,RTE_002_029,VND_002_02,DRV_0078,VEH_0222,2026-07-20T21:02:00.000Z,2026-07-20T21:29:00.000Z,2026-07-20T21:18:00.000Z,2026-07-20T22:07:00.000Z,COMPLETED,16,38,DRIVER_LATE,10.6,11.6,4,1,1,0,364.4,375.7,INR,10,false,20,19,95.2,0,,false,COMPLIANT,CNG,1.39,
TNT_001,TRP_0033278,2026-08-07,Bengaluru,SITE_BLR_01,SHIFT_NIGHT,CAB,RTE_001_064,VND_001_02,DRV_0062,VEH_0218,2026-08-07T21:41:00.000Z,2026-08-07T22:45:00.000Z,2026-08-07T21:45:00.000Z,2026-08-07T22:52:00.000Z,COMPLETED,4,7,,27.1,28.8,4,1,1,0,760.4,788.53,INR,10,true,20,19,93.3,0,,false,REVIEW_REQUIRED,DIESEL,5.47,COMPLIANCE_REVIEW
TNT_002,TRP_0042308,2026-06-08,Hyderabad,SITE_HYD_01,SHIFT_EVENING,SHUTTLE,RTE_002_008,VND_002_02,DRV_0342,VEH_0102,2026-06-08T13:00:00.000Z,2026-06-08T14:29:00.000Z,2026-06-08T13:05:00.000Z,2026-06-08T14:39:00.000Z,COMPLETED,5,10,,38.8,43.9,40,6,6,0,1739.6,1757,INR,10,true,20,19,95.5,0,,false,COMPLIANT,CNG,5.27,
TNT_002,TRP_0036807,2026-08-26,Hyderabad,SITE_HYD_02,SHIFT_EVENING,NODAL,RTE_002_077,VND_002_03,DRV_0475,VEH_0163,2026-08-26T13:29:00.000Z,2026-08-26T14:12:00.000Z,2026-08-26T13:31:00.000Z,2026-08-26T14:15:00.000Z,COMPLETED,2,3,,17.1,18.9,12,2,1,1,640.1,686.83,INR,10,true,20,20,98.9,0,,false,COMPLIANT,DIESEL,3.59,
TNT_001,TRP_0036942,2026-07-12,Bengaluru,SITE_BLR_01,SHIFT_NIGHT,CAB,RTE_001_028,VND_001_01,DRV_0265,VEH_0289,2026-07-12T21:13:00.000Z,2026-07-12T21:50:00.000Z,2026-07-12T21:14:00.000Z,2026-07-12T21:52:00.000Z,COMPLETED,1,2,,16.1,14.9,4,1,1,0,496.4,526.18,INR,10,true,20,18,91.8,0,,false,COMPLIANT,CNG,1.79,
TNT_001,TRP_0006898,2026-07-28,Bengaluru,SITE_BLR_01,SHIFT_EVENING,CAB,RTE_001_064,VND_001_03,DRV_0051,VEH_0075,2026-07-28T13:43:00.000Z,2026-07-28T14:40:00.000Z,2026-07-28T13:42:00.000Z,2026-07-28T14:37:00.000Z,COMPLETED,-1,-3,,29.6,31,4,1,1,0,820.4,838.45,INR,10,true,20,19,94.4,0,,false,REVIEW_REQUIRED,CNG,3.72,COMPLIANCE_REVIEW
TNT_003,TRP_0037491,2026-07-21,Gurugram,SITE_NCR_01,SHIFT_DAY,CAB,RTE_003_030,VND_003_01,DRV_0081,VEH_0153,2026-07-21T08:37:00.000Z,2026-07-21T09:11:00.000Z,2026-07-21T08:35:00.000Z,2026-07-21T09:07:00.000Z,COMPLETED,-2,-4,,15.4,17.1,4,1,1,0,479.6,505.5,INR,10,true,20,19,93.7,0,,false,COMPLIANT,DIESEL,3.25,
TNT_001,TRP_0040249,2026-06-19,Bengaluru,SITE_BLR_01,SHIFT_MORNING,CAB,RTE_001_019,VND_001_01,DRV_0445,VEH_0289,2026-06-19T05:09:00.000Z,2026-06-19T05:39:00.000Z,2026-06-19T05:06:00.000Z,2026-06-19T05:34:00.000Z,COMPLETED,-3,-5,,14.5,14,4,1,1,0,458,463.04,INR,10,true,20,19,96.3,0,,false,COMPLIANT,CNG,1.68,
TNT_002,TRP_0011499,2026-08-08,Hyderabad,SITE_HYD_01,SHIFT_EVENING,CAB,RTE_002_047,VND_002_01,DRV_0293,VEH_0329,2026-08-08T13:42:00.000Z,2026-08-08T14:17:00.000Z,2026-08-08T14:00:00.000Z,2026-08-08T15:03:00.000Z,COMPLETED,18,46,ROUTE_DEVIATION,16.2,16.7,4,1,1,0,498.8,502.29,INR,10,false,20,20,99.5,0,,false,COMPLIANT,CNG,2,
TNT_002,TRP_0015782,2026-07-02,Hyderabad,SITE_HYD_02,SHIFT_DAY,CAB,RTE_002_011,VND_002_04,DRV_0080,VEH_0188,2026-07-02T08:19:00.000Z,2026-07-02T08:45:00.000Z,2026-07-02T08:18:00.000Z,2026-07-02T08:42:00.000Z,COMPLETED,-1,-3,,11.8,13.3,4,1,1,0,393.2,422.69,INR,10,true,20,19,93.9,1,5,false,COMPLIANT,CNG,1.6,
TNT_003,TRP_0015573,2026-06-03,Gurugram,SITE_NCR_01,SHIFT_MORNING,CAB,RTE_003_048,VND_003_01,DRV_0117,VEH_0225,2026-06-03T05:30:00.000Z,2026-06-03T06:00:00.000Z,2026-06-03T05:42:00.000Z,2026-06-03T06:29:00.000Z,COMPLETED,12,29,WEATHER,16.1,16.9,4,1,1,0,496.4,512.78,INR,10,false,20,19,96.5,0,,false,REVIEW_REQUIRED,CNG,2.03,COMPLIANCE_REVIEW
TNT_003,TRP_0023497,2026-06-07,Gurugram,SITE_NCR_01,SHIFT_NIGHT,SHUTTLE,RTE_003_054,VND_003_04,DRV_0156,VEH_0216,2026-06-07T21:10:00.000Z,2026-06-07T21:49:00.000Z,2026-06-07T21:06:00.000Z,2026-06-07T21:44:00.000Z,COMPLETED,-4,-5,,16.9,16.6,40,6,6,0,819.8,796.03,INR,10,true,20,20,99.9,0,,false,COMPLIANT,DIESEL,3.15,
TNT_001,TRP_0026552,2026-06-02,Bengaluru,SITE_BLR_01,SHIFT_DAY,CAB,RTE_001_001,VND_001_03,DRV_0387,VEH_0111,2026-06-02T08:42:00.000Z,2026-06-02T09:33:00.000Z,2026-06-02T09:05:00.000Z,2026-06-02T10:05:00.000Z,COMPLETED,23,32,TRAFFIC,22.3,22,4,1,1,0,645.2,660.04,INR,10,false,20,19,96.3,0,,false,REVIEW_REQUIRED,EV,0.77,COMPLIANCE_REVIEW
TNT_001,TRP_0035172,2026-08-11,Bengaluru,SITE_BLR_02,SHIFT_DAY,CAB,RTE_001_010,VND_001_03,DRV_0255,VEH_0255,2026-08-11T08:15:00.000Z,2026-08-11T08:55:00.000Z,2026-08-11T08:18:00.000Z,2026-08-11T08:59:00.000Z,COMPLETED,3,4,,15.5,16.7,4,1,1,0,482,507.06,INR,10,true,20,20,99.1,1,5,false,COMPLIANT,CNG,2,
TNT_001,TRP_0041999,2026-07-29,Bengaluru,SITE_BLR_02,SHIFT_MORNING,CAB,RTE_001_010,VND_001_04,DRV_0196,VEH_0148,2026-07-29T05:27:00.000Z,2026-07-29T06:06:00.000Z,2026-07-29T06:03:00.000Z,2026-07-29T06:59:00.000Z,COMPLETED,36,53,ROUTE_DEVIATION,16.2,16.5,4,1,0,1,498.8,508.78,INR,10,false,20,19,95.6,1,5,false,COMPLIANT,DIESEL,3.14,
TNT_003,TRP_0010437,2026-08-26,Gurugram,SITE_NCR_01,SHIFT_DAY,CAB,RTE_003_003,VND_003_01,DRV_0429,VEH_0261,2026-08-26T08:38:00.000Z,2026-08-26T09:17:00.000Z,2026-08-26T08:41:00.000Z,2026-08-26T09:21:00.000Z,COMPLETED,3,4,,17.9,18,4,1,1,0,539.6,567.12,INR,10,true,20,20,98.8,0,,false,COMPLIANT,DIESEL,3.42,
TNT_003,TRP_0042051,2026-06-21,Gurugram,SITE_NCR_01,SHIFT_NIGHT,CAB,RTE_003_003,VND_003_04,DRV_0456,VEH_0120,2026-06-21T21:44:00.000Z,2026-06-21T22:25:00.000Z,2026-06-21T22:07:00.000Z,2026-06-21T23:04:00.000Z,COMPLETED,23,39,DRIVER_LATE,16.4,15.9,4,1,1,0,503.6,519.21,INR,10,false,20,18,90.2,0,,false,COMPLIANT,CNG,1.91,
TNT_003,TRP_0023603,2026-06-23,Gurugram,SITE_NCR_01,SHIFT_EVENING,CAB,RTE_003_012,VND_003_01,DRV_0249,VEH_0261,2026-06-23T13:10:00.000Z,2026-06-23T14:02:00.000Z,2026-06-23T13:13:00.000Z,2026-06-23T14:09:00.000Z,COMPLETED,3,7,,21.9,24.9,4,1,1,0,635.6,671.83,INR,10,true,20,19,94.6,1,5,false,COMPLIANT,DIESEL,4.73,
TNT_001,TRP_0028200,2026-06-30,Bengaluru,SITE_BLR_02,SHIFT_MORNING,CAB,RTE_001_010,VND_001_02,DRV_0278,VEH_0326,2026-06-30T05:33:00.000Z,2026-06-30T06:10:00.000Z,2026-06-30T05:34:00.000Z,2026-06-30T06:11:00.000Z,COMPLETED,1,1,,16.3,17.4,4,1,1,0,501.2,503.2,INR,10,true,20,20,99.5,0,,false,COMPLIANT,CNG,2.09,INCOMPLETE_ROSTER
TNT_001,TRP_0022803,2026-07-03,Bengaluru,SITE_BLR_01,SHIFT_DAY,CAB,RTE_001_055,VND_001_04,DRV_0064,VEH_0004,2026-07-03T08:17:00.000Z,2026-07-03T08:47:00.000Z,2026-07-03T08:16:00.000Z,2026-07-03T08:45:00.000Z,COMPLETED,-1,-2,,16.5,16.1,4,1,1,0,506,533.83,INR,10,true,20,19,96.2,0,,false,COMPLIANT,DIESEL,3.06,
TNT_002,TRP_0014783,2026-06-23,Hyderabad,SITE_HYD_01,SHIFT_DAY,CAB,RTE_002_056,VND_002_04,DRV_0176,VEH_0188,2026-06-23T08:40:00.000Z,2026-06-23T09:16:00.000Z,2026-06-23T08:44:00.000Z,2026-06-23T09:26:00.000Z,COMPLETED,4,10,,14.2,14.4,4,1,1,0,450.8,452.6,INR,10,true,20,18,90.5,0,,false,COMPLIANT,CNG,1.73,
TNT_001,TRP_0015647,2026-08-16,Bengaluru,SITE_BLR_01,SHIFT_MORNING,CAB,RTE_001_064,VND_001_03,DRV_0123,VEH_0147,2026-08-16T05:03:00.000Z,2026-08-16T06:04:00.000Z,2026-08-16T05:05:00.000Z,2026-08-16T06:07:00.000Z,COMPLETED,2,3,,26.6,29.1,4,1,1,0,748.4,728.94,INR,10,true,20,18,90.1,0,,false,COMPLIANT,CNG,3.49,
TNT_001,TRP_0013602,2026-06-12,Bengaluru,SITE_BLR_01,SHIFT_DAY,CAB,RTE_001_073,VND_001_01,DRV_0445,VEH_0145,2026-06-12T08:29:00.000Z,2026-06-12T09:08:00.000Z,2026-06-12T08:25:00.000Z,2026-06-12T09:02:00.000Z,COMPLETED,-4,-6,,20.9,21.1,4,1,1,0,611.6,648.91,INR,10,true,20,20,99.8,0,,false,COMPLIANT,CNG,2.53,
TNT_001,TRP_0020174,2026-06-14,Bengaluru,SITE_BLR_01,SHIFT_NIGHT,CAB,RTE_001_028,VND_001_04,DRV_0112,VEH_0076,2026-06-14T21:35:00.000Z,2026-06-14T22:19:00.000Z,2026-06-14T21:51:00.000Z,2026-06-14T22:50:00.000Z,COMPLETED,16,31,TRAFFIC,19.1,20.8,4,1,1,0,568.4,605.35,INR,10,false,20,19,97.3,0,,false,REVIEW_REQUIRED,DIESEL,3.95,COMPLIANCE_REVIEW
TNT_001,TRP_0036664,2026-07-04,Bengaluru,SITE_BLR_01,SHIFT_DAY,CAB,RTE_001_001,VND_001_03,DRV_0207,VEH_0003,2026-07-04T08:18:00.000Z,2026-07-04T09:21:00.000Z,2026-07-04T08:20:00.000Z,2026-07-04T09:25:00.000Z,COMPLETED,2,4,,25.4,23.6,4,1,1,0,719.6,692.97,INR,10,true,20,19,96.5,0,,false,COMPLIANT,CNG,2.83,
TNT_001,TRP_0024872,2026-07-02,Bengaluru,SITE_BLR_01,SHIFT_DAY,SHUTTLE,RTE_001_025,VND_001_04,DRV_0136,VEH_0028,2026-07-02T08:23:00.000Z,2026-07-02T09:20:00.000Z,2026-07-02T08:26:00.000Z,2026-07-02T09:25:00.000Z,COMPLETED,3,5,,23.7,23.9,40,5,5,0,1105.4,1079.98,INR,10,true,20,19,96.8,0,,false,COMPLIANT,EV,0.84,
TNT_002,TRP_0010249,2026-08-18,Hyderabad,SITE_HYD_01,SHIFT_NIGHT,CAB,RTE_002_029,VND_002_01,DRV_0029,VEH_0113,2026-08-18T21:32:00.000Z,2026-08-18T21:55:00.000Z,2026-08-18T21:32:00.000Z,2026-08-18T21:56:00.000Z,COMPLETED,0,1,,11.9,12.8,4,1,1,0,395.6,416.96,INR,10,true,20,20,98.6,0,,false,COMPLIANT,EV,0.45,
TNT_001,TRP_0028922,2026-07-02,Bengaluru,SITE_BLR_01,SHIFT_DAY,CAB,RTE_001_028,VND_001_03,DRV_0327,VEH_0183,2026-07-02T08:15:00.000Z,2026-07-02T08:54:00.000Z,2026-07-02T08:17:00.000Z,2026-07-02T08:57:00.000Z,COMPLETED,2,3,,16.4,17.4,4,1,1,0,503.6,511.15,INR,10,true,20,19,96.9,0,,false,COMPLIANT,EV,0.61,
TNT_001,TRP_0013094,2026-07-14,Bengaluru,SITE_BLR_02,SHIFT_EVENING,SHUTTLE,RTE_001_034,VND_001_02,DRV_0086,VEH_0062,2026-07-14T13:11:00.000Z,2026-07-14T14:46:00.000Z,2026-07-14T13:11:00.000Z,2026-07-14T14:46:00.000Z,COMPLETED,0,0,,44.7,50.2,40,5,5,0,1987.4,1939.7,INR,10,true,20,18,90,0,,false,COMPLIANT,CNG,6.02,
TNT_001,TRP_0032827,2026-08-06,Bengaluru,SITE_BLR_01,SHIFT_MORNING,CAB,RTE_001_046,VND_001_04,DRV_0304,VEH_0004,2026-08-06T05:19:00.000Z,2026-08-06T06:32:00.000Z,2026-08-06T05:23:00.000Z,2026-08-06T06:39:00.000Z,COMPLETED,4,7,,30.1,31.2,4,1,1,0,832.4,828.24,INR,10,true,20,19,95.1,0,,false,COMPLIANT,DIESEL,5.93,
TNT_002,TRP_0005410,2026-06-10,Hyderabad,SITE_HYD_02,SHIFT_DAY,CAB,RTE_002_020,VND_002_02,DRV_0246,VEH_0186,2026-06-10T08:40:00.000Z,2026-06-10T09:09:00.000Z,2026-06-10T08:40:00.000Z,2026-06-10T09:09:00.000Z,COMPLETED,0,0,,14,15.6,4,1,1,0,446,480.79,INR,10,true,20,19,92.9,0,,false,COMPLIANT,EV,0.55,
TNT_001,TRP_0036816,2026-06-06,Bengaluru,SITE_BLR_01,SHIFT_NIGHT,CAB,RTE_001_019,VND_001_04,DRV_0424,VEH_0328,2026-06-06T21:29:00.000Z,2026-06-06T21:57:00.000Z,2026-06-06T21:54:00.000Z,2026-06-06T22:32:00.000Z,COMPLETED,25,35,TRAFFIC,13.2,12.3,4,1,1,0,426.8,444.3,INR,10,false,20,19,94.3,0,,false,COMPLIANT,DIESEL,2.34,
TNT_001,TRP_0004350,2026-06-30,Bengaluru,SITE_BLR_01,SHIFT_NIGHT,CAB,RTE_001_019,VND_001_02,DRV_0194,VEH_0254,2026-06-30T21:05:00.000Z,2026-06-30T21:35:00.000Z,2026-06-30T21:07:00.000Z,2026-06-30T21:41:00.000Z,COMPLETED,2,6,,12,12.1,4,1,1,0,398,383.67,INR,10,true,20,11,57.2,1,4,false,COMPLIANT,CNG,1.45,GPS_GAP
TNT_001,TRP_0018550,2026-06-10,Bengaluru,SITE_BLR_01,SHIFT_NIGHT,SHUTTLE,RTE_001_025,VND_001_03,DRV_0423,VEH_0027,2026-06-10T21:11:00.000Z,2026-06-10T21:58:00.000Z,2026-06-10T21:12:00.000Z,2026-06-10T21:59:00.000Z,COMPLETED,1,1,,22.6,21.9,40,4,3,1,1059.2,1108.98,INR,10,true,20,19,92.8,0,,false,COMPLIANT,CNG,2.63,
TNT_002,TRP_0039233,2026-08-22,Hyderabad,SITE_HYD_01,SHIFT_DAY,CAB,RTE_002_029,VND_002_02,DRV_0162,VEH_0258,2026-08-22T08:24:00.000Z,2026-08-22T08:44:00.000Z,2026-08-22T08:26:00.000Z,2026-08-22T08:49:00.000Z,COMPLETED,2,5,,10.6,10.1,4,1,1,0,364.4,362.94,INR,10,true,20,19,95.8,0,,false,COMPLIANT,CNG,1.21,
TNT_001,TRP_0033829,2026-08-18,Bengaluru,SITE_BLR_01,SHIFT_MORNING,CAB,RTE_001_073,VND_001_03,DRV_0027,VEH_0075,2026-08-18T05:02:00.000Z,2026-08-18T05:35:00.000Z,2026-08-18T05:03:00.000Z,2026-08-18T05:37:00.000Z,COMPLETED,1,2,,16.6,15.5,4,1,0,1,508.4,491.62,INR,10,true,20,18,91,0,,false,COMPLIANT,CNG,1.86,
TNT_001,TRP_0023923,2026-08-12,Bengaluru,SITE_BLR_01,SHIFT_NIGHT,CAB,RTE_001_055,VND_001_04,DRV_0280,VEH_0076,2026-08-12T21:34:00.000Z,2026-08-12T22:15:00.000Z,2026-08-12T21:37:00.000Z,2026-08-12T22:22:00.000Z,COMPLETED,3,7,,17.4,16.3,4,1,1,0,527.6,538.68,INR,10,true,20,19,94,1,3,false,COMPLIANT,DIESEL,3.1,
TNT_002,TRP_0000275,2026-06-05,Hyderabad,SITE_HYD_02,SHIFT_MORNING,NODAL,RTE_002_014,VND_002_04,DRV_0320,VEH_0128,2026-06-05T05:20:00.000Z,2026-06-05T05:59:00.000Z,2026-06-05T05:26:00.000Z,2026-06-05T06:08:00.000Z,COMPLETED,6,9,,18,17,12,2,2,0,668,710.08,INR,10,true,20,18,91.3,0,,false,COMPLIANT,DIESEL,3.23,
TNT_002,TRP_0046786,2026-08-15,Hyderabad,SITE_HYD_01,SHIFT_MORNING,NODAL,RTE_002_059,VND_002_01,DRV_0497,VEH_0089,2026-08-15T05:02:00.000Z,2026-08-15T05:32:00.000Z,2026-08-15T05:28:00.000Z,2026-08-15T06:14:00.000Z,COMPLETED,26,42,DRIVER_LATE,14.1,13.3,12,3,3,0,547.1,578.28,INR,10,false,20,20,99.2,0,,false,COMPLIANT,EV,0.47,
TNT_003,TRP_0007046,2026-06-26,Gurugram,SITE_NCR_01,SHIFT_DAY,CAB,RTE_003_039,VND_003_03,DRV_0035,VEH_0335,2026-06-26T08:19:00.000Z,2026-06-26T08:49:00.000Z,2026-06-26T08:21:00.000Z,2026-06-26T08:53:00.000Z,COMPLETED,2,4,,14.8,15.7,4,1,1,0,465.2,457.76,INR,10,true,20,20,98.4,0,,false,COMPLIANT,DIESEL,2.98,
TNT_002,TRP_0025503,2026-07-03,Hyderabad,SITE_HYD_01,SHIFT_DAY,CAB,RTE_002_029,VND_002_04,DRV_0200,VEH_0332,2026-07-03T08:16:00.000Z,2026-07-03T08:44:00.000Z,2026-07-03T08:22:00.000Z,2026-07-03T08:52:00.000Z,COMPLETED,6,8,,13.8,13.9,4,1,1,0,441.2,446.49,INR,10,true,20,19,95.6,1,3,false,COMPLIANT,EV,0.49,
TNT_001,TRP_0045329,2026-07-29,Bengaluru,SITE_BLR_01,SHIFT_DAY,SHUTTLE,RTE_001_007,VND_001_04,DRV_0064,VEH_0316,2026-07-29T08:21:00.000Z,2026-07-29T09:12:00.000Z,2026-07-29T08:33:00.000Z,2026-07-29T09:39:00.000Z,COMPLETED,12,27,ROUTE_DEVIATION,24.2,22.8,40,4,4,0,1126.4,1109.5,INR,10,false,20,19,93,0,,false,COMPLIANT,CNG,2.74,
TNT_001,TRP_0004027,2026-08-06,Bengaluru,SITE_BLR_02,SHIFT_MORNING,NODAL,RTE_001_040,VND_001_03,DRV_0315,VEH_0231,2026-08-06T05:00:00.000Z,2026-08-06T05:24:00.000Z,2026-08-06T05:04:00.000Z,2026-08-06T05:33:00.000Z,COMPLETED,4,9,,11,11.2,12,3,3,0,451,480.31,INR,10,true,20,19,94.2,0,,false,COMPLIANT,CNG,1.34,
TNT_001,TRP_0017020,2026-06-10,Bengaluru,SITE_BLR_01,SHIFT_MORNING,CAB,RTE_001_046,VND_001_04,DRV_0364,VEH_0184,2026-06-10T05:18:00.000Z,2026-06-10T06:06:00.000Z,2026-06-10T05:21:00.000Z,2026-06-10T06:14:00.000Z,COMPLETED,3,8,,23.5,26.5,4,1,0,1,674,715.11,INR,10,true,20,19,94.6,0,,false,COMPLIANT,CNG,3.18,
TNT_001,TRP_0006032,2026-06-02,Bengaluru,SITE_BLR_02,SHIFT_MORNING,CAB,RTE_001_010,VND_001_04,DRV_0292,VEH_0076,2026-06-02T05:45:00.000Z,2026-06-02T06:21:00.000Z,2026-06-02T05:47:00.000Z,2026-06-02T06:26:00.000Z,COMPLETED,2,5,,16.7,18.3,4,1,1,0,510.8,493.43,INR,10,true,20,20,99,0,,false,COMPLIANT,DIESEL,3.48,
TNT_003,TRP_0035760,2026-06-30,Gurugram,SITE_NCR_01,SHIFT_EVENING,CAB,RTE_003_030,VND_003_03,DRV_0083,VEH_0263,2026-06-30T13:12:00.000Z,2026-06-30T13:36:00.000Z,2026-06-30T13:11:00.000Z,2026-06-30T13:34:00.000Z,COMPLETED,-1,-2,,13.4,12.9,4,1,1,0,431.6,449.3,INR,10,true,20,19,96.2,0,,false,COMPLIANT,DIESEL,2.45,
TNT_001,TRP_0036331,2026-07-31,Bengaluru,SITE_BLR_01,SHIFT_MORNING,CAB,RTE_001_028,VND_001_04,DRV_0388,VEH_0076,2026-07-31T05:23:00.000Z,2026-07-31T06:02:00.000Z,2026-07-31T05:25:00.000Z,2026-07-31T06:06:00.000Z,COMPLETED,2,4,,20.7,22.4,4,1,1,0,606.8,633.5,INR,10,true,20,20,98.6,1,2,false,COMPLIANT,DIESEL,4.26,
TNT_001,TRP_0000988,2026-08-27,Bengaluru,SITE_BLR_01,SHIFT_EVENING,CAB,RTE_001_028,VND_001_02,DRV_0470,VEH_0326,2026-08-27T13:37:00.000Z,2026-08-27T14:17:00.000Z,2026-08-27T13:36:00.000Z,2026-08-27T14:15:00.000Z,COMPLETED,-1,-2,,16.2,18.5,4,1,1,0,498.8,524.24,INR,10,true,20,20,99.1,0,,false,COMPLIANT,CNG,2.22,DUPLICATE_TRIP_ROW
TNT_001,TRP_0048641,2026-07-11,Bengaluru,SITE_BLR_01,SHIFT_EVENING,NODAL,RTE_001_049,VND_001_04,DRV_0352,VEH_0088,2026-07-11T13:29:00.000Z,2026-07-11T14:04:00.000Z,,,CANCELLED,,,,14.1,0,12,3,0,3,547.1,82.06,INR,10,,0,0,0,0,,false,COMPLIANT,EV,0,
TNT_003,TRP_0010243,2026-08-12,Gurugram,SITE_NCR_01,SHIFT_MORNING,CAB,RTE_003_039,VND_003_02,DRV_0082,VEH_0190,2026-08-12T05:24:00.000Z,2026-08-12T06:00:00.000Z,2026-08-12T05:31:00.000Z,2026-08-12T06:10:00.000Z,COMPLETED,7,10,,14.6,15,4,1,1,0,460.4,453.49,INR,10,true,20,19,96.3,0,,false,COMPLIANT,DIESEL,2.85,
TNT_001,TRP_0017517,2026-07-27,Bengaluru,SITE_BLR_01,SHIFT_EVENING,NODAL,RTE_001_022,VND_001_02,DRV_0038,VEH_0266,2026-07-27T13:12:00.000Z,2026-07-27T13:32:00.000Z,2026-07-27T13:15:00.000Z,2026-07-27T13:40:00.000Z,COMPLETED,3,8,,10.4,10.3,12,2,2,0,432.4,423.75,INR,10,true,20,19,95.7,1,5,false,COMPLIANT,DIESEL,1.96,
TNT_001,TRP_0006467,2026-08-16,Bengaluru,SITE_BLR_01,SHIFT_MORNING,CAB,RTE_001_055,VND_001_04,DRV_0328,VEH_0004,2026-08-16T05:45:00.000Z,2026-08-16T06:12:00.000Z,2026-08-16T05:43:00.000Z,2026-08-16T06:08:00.000Z,COMPLETED,-2,-4,,13.7,14,4,1,0,1,438.8,447.14,INR,10,true,20,18,91.4,0,,false,COMPLIANT,DIESEL,2.66,
TNT_003,TRP_0039567,2026-07-27,Noida,SITE_NCR_02,SHIFT_MORNING,NODAL,RTE_003_051,VND_003_02,DRV_0442,VEH_0094,2026-07-27T05:40:00.000Z,2026-07-27T06:18:00.000Z,2026-07-27T05:40:00.000Z,2026-07-27T06:18:00.000Z,COMPLETED,0,0,,17.5,18.2,12,2,2,0,652.5,643.37,INR,10,true,20,19,95.8,0,,false,COMPLIANT,DIESEL,3.46,
TNT_001,TRP_0007591,2026-07-01,Bengaluru,SITE_BLR_01,SHIFT_DAY,CAB,RTE_001_073,VND_001_04,DRV_0256,VEH_0076,2026-07-01T08:42:00.000Z,2026-07-01T09:15:00.000Z,2026-07-01T08:44:00.000Z,2026-07-01T09:18:00.000Z,COMPLETED,2,3,,18.2,18.6,4,1,1,0,546.8,543.52,INR,10,true,20,20,97.9,0,,false,COMPLIANT,DIESEL,3.53,
TNT_002,TRP_0014836,2026-08-15,Hyderabad,SITE_HYD_01,SHIFT_MORNING,CAB,RTE_002_047,VND_002_04,DRV_0476,VEH_0116,2026-08-15T05:41:00.000Z,2026-08-15T06:09:00.000Z,2026-08-15T05:43:00.000Z,2026-08-15T06:12:00.000Z,COMPLETED,2,3,,13.8,14.1,4,1,1,0,441.2,453.11,INR,10,true,20,19,92.7,0,,false,COMPLIANT,CNG,1.69,
TNT_002,TRP_0044518,2026-07-28,Hyderabad,SITE_HYD_01,SHIFT_DAY,CAB,RTE_002_047,VND_002_04,DRV_0248,VEH_0260,2026-07-28T08:36:00.000Z,2026-07-28T09:08:00.000Z,2026-07-28T08:38:00.000Z,2026-07-28T09:11:00.000Z,COMPLETED,2,3,,14.5,16,4,1,1,0,458,477.24,INR,10,true,20,20,99.6,0,,false,COMPLIANT,EV,0.56,
TNT_001,TRP_0030806,2026-06-26,Bengaluru,SITE_BLR_02,SHIFT_EVENING,NODAL,RTE_001_004,VND_001_04,DRV_0496,VEH_0124,2026-06-26T13:07:00.000Z,2026-06-26T13:46:00.000Z,2026-06-26T13:08:00.000Z,2026-06-26T13:47:00.000Z,COMPLETED,1,1,,18.2,20.3,12,2,2,0,674.2,681.62,INR,10,true,20,19,94.3,1,4,false,COMPLIANT,DIESEL,3.86,
TNT_001,TRP_0020390,2026-07-20,Bengaluru,SITE_BLR_02,SHIFT_NIGHT,CAB,RTE_001_010,VND_001_02,DRV_0206,VEH_0002,2026-07-20T21:07:00.000Z,2026-07-20T21:47:00.000Z,2026-07-20T21:10:00.000Z,2026-07-20T21:53:00.000Z,COMPLETED,3,6,,16.4,16,4,1,1,0,503.6,532.81,INR,10,true,20,20,99.5,0,,false,COMPLIANT,EV,0.56,
TNT_002,TRP_0040838,2026-08-07,Hyderabad,SITE_HYD_01,SHIFT_MORNING,CAB,RTE_002_047,VND_002_01,DRV_0425,VEH_0005,2026-08-07T05:33:00.000Z,2026-08-07T05:58:00.000Z,2026-08-07T05:34:00.000Z,2026-08-07T06:00:00.000Z,COMPLETED,1,2,,12.3,11.7,4,1,1,0,405.2,399.53,INR,10,true,20,19,93,0,,false,COMPLIANT,DIESEL,2.22,
