tenant_id,delay_id,trip_id,recorded_at_utc,delay_stage,delay_minutes,delay_reason,source,disputed_flag
TNT_002,DLY_TRP_0043234,TRP_0043234,2026-07-04T06:46:00.000Z,ARRIVAL,55,WEATHER,OPS,false
TNT_001,DLY_TRP_0043241,TRP_0043241,2026-07-11T06:28:00.000Z,ARRIVAL,51,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0043255,TRP_0043255,2026-07-25T06:30:00.000Z,ARRIVAL,45,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0043262,TRP_0043262,2026-08-01T08:51:00.000Z,ARRIVAL,21,ROUTE_DEVIATION,VENDOR,false
TNT_002,DLY_TRP_0043264,TRP_0043264,2026-08-03T06:44:00.000Z,ARRIVAL,52,ROUTE_DEVIATION,GPS,false
TNT_002,DLY_TRP_0043270,TRP_0043270,2026-08-09T09:12:00.000Z,ARRIVAL,37,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0043275,TRP_0043275,2026-08-14T06:37:00.000Z,ARRIVAL,39,WEATHER,VENDOR,false
TNT_002,DLY_TRP_0043279,TRP_0043279,2026-08-18T05:57:00.000Z,ARRIVAL,22,VEHICLE_ISSUE,VENDOR,false
TNT_001,DLY_TRP_0043281,TRP_0043281,2026-08-20T06:57:00.000Z,ARRIVAL,55,WEATHER,GPS,false
TNT_001,DLY_TRP_0043286,TRP_0043286,2026-08-25T23:45:00.000Z,ARRIVAL,39,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0043287,TRP_0043287,2026-08-26T09:10:00.000Z,ARRIVAL,26,WEATHER,VENDOR,false
TNT_002,DLY_TRP_0043305,TRP_0043305,2026-06-15T22:49:00.000Z,ARRIVAL,49,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0043306,TRP_0043306,2026-06-16T22:29:00.000Z,ARRIVAL,39,WEATHER,GPS,false
TNT_003,DLY_TRP_0043309,TRP_0043309,2026-06-19T06:00:00.000Z,ARRIVAL,24,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0043310,TRP_0043310,2026-06-20T06:30:00.000Z,ARRIVAL,31,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0043317,TRP_0043317,2026-06-27T09:16:00.000Z,ARRIVAL,35,TRAFFIC,OPS,false
TNT_003,DLY_TRP_0043322,TRP_0043322,2026-07-02T10:05:00.000Z,ARRIVAL,54,TRAFFIC,OPS,false
TNT_003,DLY_TRP_0043327,TRP_0043327,2026-07-07T10:04:00.000Z,ARRIVAL,48,TRAFFIC,VENDOR,false
TNT_003,DLY_TRP_0043331,TRP_0043331,2026-07-11T09:46:00.000Z,ARRIVAL,45,WEATHER,OPS,false
TNT_001,DLY_TRP_0043340,TRP_0043340,2026-07-20T21:54:00.000Z,ARRIVAL,33,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0043344,TRP_0043344,2026-07-24T22:10:00.000Z,ARRIVAL,29,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0043348,TRP_0043348,2026-07-28T08:54:00.000Z,ARRIVAL,25,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0043355,TRP_0043355,2026-08-04T14:13:00.000Z,ARRIVAL,22,ROUTE_DEVIATION,GPS,false
TNT_002,DLY_TRP_0043360,TRP_0043360,2026-08-09T06:40:00.000Z,ARRIVAL,54,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0043368,TRP_0043368,2026-08-17T15:08:00.000Z,ARRIVAL,43,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0043370,TRP_0043370,2026-08-19T06:51:00.000Z,ARRIVAL,39,VEHICLE_ISSUE,VENDOR,false
TNT_003,DLY_TRP_0043386,TRP_0043386,2026-06-06T10:41:00.000Z,ARRIVAL,22,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0043390,TRP_0043390,2026-06-10T09:13:00.000Z,ARRIVAL,17,VEHICLE_ISSUE,OPS,false
TNT_001,DLY_TRP_0043391,TRP_0043391,2026-06-11T06:18:00.000Z,ARRIVAL,16,WEATHER,GPS,false
TNT_001,DLY_TRP_0043392,TRP_0043392,2026-06-12T14:56:00.000Z,ARRIVAL,30,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0043400,TRP_0043400,2026-06-20T15:02:00.000Z,ARRIVAL,51,VEHICLE_ISSUE,OPS,false
TNT_001,DLY_TRP_0043403,TRP_0043403,2026-06-23T14:53:00.000Z,ARRIVAL,34,WEATHER,GPS,false
TNT_001,DLY_TRP_0043407,TRP_0043407,2026-06-27T10:15:00.000Z,ARRIVAL,58,WEATHER,GPS,false
TNT_001,DLY_TRP_0043417,TRP_0043417,2026-07-07T22:19:00.000Z,ARRIVAL,33,WEATHER,OPS,false
TNT_001,DLY_TRP_0043427,TRP_0043427,2026-07-17T14:06:00.000Z,ARRIVAL,22,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0043433,TRP_0043433,2026-07-23T09:22:00.000Z,ARRIVAL,23,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0043437,TRP_0043437,2026-07-27T06:46:00.000Z,ARRIVAL,58,TRAFFIC,VENDOR,false
TNT_003,DLY_TRP_0043444,TRP_0043444,2026-08-03T09:59:00.000Z,ARRIVAL,52,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0043458,TRP_0043458,2026-08-17T22:16:00.000Z,ARRIVAL,20,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0043462,TRP_0043462,2026-08-21T22:03:00.000Z,ARRIVAL,18,DRIVER_LATE,OPS,false
TNT_002,DLY_TRP_0043469,TRP_0043469,2026-08-28T23:14:00.000Z,ARRIVAL,53,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0043482,TRP_0043482,2026-06-12T06:06:00.000Z,ARRIVAL,13,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0043500,TRP_0043500,2026-06-30T14:46:00.000Z,ARRIVAL,51,DRIVER_LATE,VENDOR,false
TNT_003,DLY_TRP_0043511,TRP_0043511,2026-07-11T14:58:00.000Z,ARRIVAL,40,WEATHER,GPS,false
TNT_002,DLY_TRP_0043517,TRP_0043517,2026-07-17T09:35:00.000Z,ARRIVAL,35,WEATHER,GPS,false
TNT_003,DLY_TRP_0043523,TRP_0043523,2026-07-23T09:05:00.000Z,ARRIVAL,12,WEATHER,GPS,false
TNT_001,DLY_TRP_0043536,TRP_0043536,2026-08-05T09:22:00.000Z,ARRIVAL,18,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0043540,TRP_0043540,2026-08-09T07:19:00.000Z,ARRIVAL,47,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0043549,TRP_0043549,2026-08-18T14:28:00.000Z,ARRIVAL,30,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0043552,TRP_0043552,2026-08-21T14:18:00.000Z,ARRIVAL,19,TRAFFIC,GPS,true
TNT_003,DLY_TRP_0043557,TRP_0043557,2026-08-26T22:19:00.000Z,ARRIVAL,38,WEATHER,GPS,false
TNT_001,DLY_TRP_0043559,TRP_0043559,2026-08-28T22:14:00.000Z,ARRIVAL,24,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0043565,TRP_0043565,2026-06-05T09:05:00.000Z,ARRIVAL,33,VEHICLE_ISSUE,OPS,false
TNT_001,DLY_TRP_0043601,TRP_0043601,2026-07-11T09:07:00.000Z,ARRIVAL,15,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0043607,TRP_0043607,2026-07-17T14:59:00.000Z,ARRIVAL,58,WEATHER,VENDOR,false
TNT_002,DLY_TRP_0043614,TRP_0043614,2026-07-24T06:23:00.000Z,ARRIVAL,16,TRAFFIC,OPS,false
TNT_003,DLY_TRP_0043620,TRP_0043620,2026-07-30T14:28:00.000Z,ARRIVAL,45,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0043645,TRP_0043645,2026-08-24T10:42:00.000Z,ARRIVAL,57,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0043649,TRP_0043649,2026-08-28T14:37:00.000Z,ARRIVAL,35,VEHICLE_ISSUE,VENDOR,false
TNT_003,DLY_TRP_0043651,TRP_0043651,2026-06-01T15:44:00.000Z,ARRIVAL,44,WEATHER,GPS,false
TNT_003,DLY_TRP_0043659,TRP_0043659,2026-06-09T14:46:00.000Z,ARRIVAL,41,WEATHER,GPS,false
TNT_001,DLY_TRP_0043669,TRP_0043669,2026-06-19T14:57:00.000Z,ARRIVAL,53,ROUTE_DEVIATION,GPS,false
TNT_002,DLY_TRP_0043670,TRP_0043670,2026-06-20T22:08:00.000Z,ARRIVAL,14,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0043679,TRP_0043679,2026-06-29T22:51:00.000Z,ARRIVAL,45,DRIVER_LATE,GPS,true
TNT_003,DLY_TRP_0043683,TRP_0043683,2026-07-03T14:18:00.000Z,ARRIVAL,18,DRIVER_LATE,VENDOR,false
TNT_002,DLY_TRP_0043692,TRP_0043692,2026-07-12T14:33:00.000Z,ARRIVAL,36,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0043693,TRP_0043693,2026-07-13T09:13:00.000Z,ARRIVAL,17,VEHICLE_ISSUE,VENDOR,false
TNT_001,DLY_TRP_0043697,TRP_0043697,2026-07-17T22:34:00.000Z,ARRIVAL,30,WEATHER,GPS,false
TNT_001,DLY_TRP_0043721,TRP_0043721,2026-08-10T07:01:00.000Z,ARRIVAL,54,WEATHER,GPS,false
TNT_001,DLY_TRP_0043724,TRP_0043724,2026-08-13T22:45:00.000Z,ARRIVAL,23,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0043726,TRP_0043726,2026-08-15T07:01:00.000Z,ARRIVAL,18,VEHICLE_ISSUE,GPS,false
TNT_002,DLY_TRP_0043727,TRP_0043727,2026-08-16T22:43:00.000Z,ARRIVAL,54,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0043728,TRP_0043728,2026-08-17T15:01:00.000Z,ARRIVAL,49,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0043731,TRP_0043731,2026-08-20T23:26:00.000Z,ARRIVAL,53,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0043740,TRP_0043740,2026-08-29T06:23:00.000Z,ARRIVAL,29,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0043742,TRP_0043742,2026-06-02T09:47:00.000Z,ARRIVAL,35,VEHICLE_ISSUE,OPS,false
TNT_001,DLY_TRP_0043747,TRP_0043747,2026-06-07T14:30:00.000Z,ARRIVAL,42,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0043753,TRP_0043753,2026-06-13T22:53:00.000Z,ARRIVAL,40,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0043758,TRP_0043758,2026-06-18T15:16:00.000Z,ARRIVAL,31,WEATHER,GPS,false
TNT_001,DLY_TRP_0043761,TRP_0043761,2026-06-21T22:52:00.000Z,ARRIVAL,47,ROUTE_DEVIATION,VENDOR,false
TNT_002,DLY_TRP_0043766,TRP_0043766,2026-06-26T23:42:00.000Z,ARRIVAL,45,WEATHER,GPS,false
TNT_001,DLY_TRP_0043767,TRP_0043767,2026-06-27T23:10:00.000Z,ARRIVAL,52,WEATHER,GPS,false
TNT_002,DLY_TRP_0043769,TRP_0043769,2026-06-29T09:44:00.000Z,ARRIVAL,47,WEATHER,GPS,false
TNT_001,DLY_TRP_0043773,TRP_0043773,2026-07-03T14:17:00.000Z,ARRIVAL,23,VEHICLE_ISSUE,GPS,true
TNT_001,DLY_TRP_0043789,TRP_0043789,2026-07-19T10:01:00.000Z,ARRIVAL,15,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0043814,TRP_0043814,2026-08-13T09:06:00.000Z,ARRIVAL,16,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0043819,TRP_0043819,2026-08-18T13:48:00.000Z,ARRIVAL,19,WEATHER,GPS,true
TNT_002,DLY_TRP_0043825,TRP_0043825,2026-08-24T22:09:00.000Z,ARRIVAL,14,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0043832,TRP_0043832,2026-06-02T09:45:00.000Z,ARRIVAL,20,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0043834,TRP_0043834,2026-06-04T22:08:00.000Z,ARRIVAL,27,ROUTE_DEVIATION,GPS,false
TNT_003,DLY_TRP_0043838,TRP_0043838,2026-06-08T09:36:00.000Z,ARRIVAL,26,DRIVER_LATE,VENDOR,false
TNT_003,DLY_TRP_0043841,TRP_0043841,2026-06-11T09:50:00.000Z,ARRIVAL,17,WEATHER,GPS,false
TNT_002,DLY_TRP_0043851,TRP_0043851,2026-06-21T06:54:00.000Z,ARRIVAL,57,WEATHER,GPS,false
TNT_001,DLY_TRP_0043858,TRP_0043858,2026-06-28T06:58:00.000Z,ARRIVAL,44,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0043859,TRP_0043859,2026-06-29T09:57:00.000Z,ARRIVAL,57,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0043860,TRP_0043860,2026-06-30T09:11:00.000Z,ARRIVAL,12,VEHICLE_ISSUE,VENDOR,false
TNT_002,DLY_TRP_0043865,TRP_0043865,2026-07-05T09:21:00.000Z,ARRIVAL,11,DRIVER_LATE,VENDOR,false
TNT_003,DLY_TRP_0043866,TRP_0043866,2026-07-06T23:14:00.000Z,ARRIVAL,43,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0043867,TRP_0043867,2026-07-07T14:05:00.000Z,ARRIVAL,13,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0043880,TRP_0043880,2026-07-20T06:05:00.000Z,ARRIVAL,15,WEATHER,GPS,false
TNT_001,DLY_TRP_0043893,TRP_0043893,2026-08-02T09:49:00.000Z,ARRIVAL,47,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0043902,TRP_0043902,2026-08-11T06:12:00.000Z,ARRIVAL,22,WEATHER,GPS,false
TNT_001,DLY_TRP_0043903,TRP_0043903,2026-08-12T06:09:00.000Z,ARRIVAL,20,ROUTE_DEVIATION,VENDOR,false
TNT_002,DLY_TRP_0043909,TRP_0043909,2026-08-18T09:37:00.000Z,ARRIVAL,48,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0043916,TRP_0043916,2026-08-25T22:48:00.000Z,ARRIVAL,30,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0043917,TRP_0043917,2026-08-26T22:28:00.000Z,ARRIVAL,25,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0043918,TRP_0043918,2026-08-27T06:30:00.000Z,ARRIVAL,13,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0043935,TRP_0043935,2026-06-15T09:50:00.000Z,ARRIVAL,18,ROUTE_DEVIATION,VENDOR,false
TNT_001,DLY_TRP_0043940,TRP_0043940,2026-06-20T07:01:00.000Z,ARRIVAL,41,WEATHER,OPS,false
TNT_002,DLY_TRP_0043964,TRP_0043964,2026-07-14T09:39:00.000Z,ARRIVAL,53,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0043966,TRP_0043966,2026-07-16T06:39:00.000Z,ARRIVAL,51,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0043970,TRP_0043970,2026-07-20T22:07:00.000Z,ARRIVAL,38,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0043971,TRP_0043971,2026-07-21T09:45:00.000Z,ARRIVAL,51,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0043974,TRP_0043974,2026-07-24T10:07:00.000Z,ARRIVAL,29,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0043975,TRP_0043975,2026-07-25T09:22:00.000Z,ARRIVAL,25,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0043976,TRP_0043976,2026-07-26T10:06:00.000Z,ARRIVAL,39,TRAFFIC,GPS,true
TNT_001,DLY_TRP_0043978,TRP_0043978,2026-07-28T15:05:00.000Z,ARRIVAL,51,TRAFFIC,GPS,true
TNT_002,DLY_TRP_0043981,TRP_0043981,2026-07-31T14:28:00.000Z,ARRIVAL,40,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0043982,TRP_0043982,2026-08-01T06:58:00.000Z,ARRIVAL,52,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0043990,TRP_0043990,2026-08-09T14:06:00.000Z,ARRIVAL,14,TRAFFIC,GPS,true
TNT_001,DLY_TRP_0044001,TRP_0044001,2026-08-20T07:18:00.000Z,ARRIVAL,49,WEATHER,VENDOR,true
TNT_001,DLY_TRP_0044007,TRP_0044007,2026-08-26T14:52:00.000Z,ARRIVAL,17,WEATHER,GPS,false
TNT_001,DLY_TRP_0044008,TRP_0044008,2026-08-27T22:43:00.000Z,ARRIVAL,48,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0044010,TRP_0044010,2026-08-29T09:17:00.000Z,ARRIVAL,42,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0044011,TRP_0044011,2026-06-01T10:12:00.000Z,ARRIVAL,51,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0044023,TRP_0044023,2026-06-13T13:57:00.000Z,ARRIVAL,30,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0044026,TRP_0044026,2026-06-16T09:40:00.000Z,ARRIVAL,52,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0044031,TRP_0044031,2026-06-21T15:30:00.000Z,ARRIVAL,54,WEATHER,GPS,false
TNT_003,DLY_TRP_0044035,TRP_0044035,2026-06-25T09:29:00.000Z,ARRIVAL,12,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0044056,TRP_0044056,2026-07-16T09:23:00.000Z,ARRIVAL,14,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0044065,TRP_0044065,2026-07-25T05:53:00.000Z,ARRIVAL,15,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0044077,TRP_0044077,2026-08-06T22:32:00.000Z,ARRIVAL,33,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0044094,TRP_0044094,2026-08-23T23:03:00.000Z,ARRIVAL,56,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0044103,TRP_0044103,2026-06-03T09:28:00.000Z,ARRIVAL,31,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0044111,TRP_0044111,2026-06-11T06:38:00.000Z,ARRIVAL,15,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0044121,TRP_0044121,2026-06-21T22:34:00.000Z,ARRIVAL,56,TRAFFIC,OPS,false
TNT_002,DLY_TRP_0044130,TRP_0044130,2026-06-30T14:43:00.000Z,ARRIVAL,55,WEATHER,GPS,true
TNT_002,DLY_TRP_0044137,TRP_0044137,2026-07-07T08:51:00.000Z,ARRIVAL,25,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0044143,TRP_0044143,2026-07-13T14:57:00.000Z,ARRIVAL,53,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0044150,TRP_0044150,2026-07-20T06:48:00.000Z,ARRIVAL,34,VEHICLE_ISSUE,GPS,false
TNT_002,DLY_TRP_0044153,TRP_0044153,2026-07-23T06:38:00.000Z,ARRIVAL,46,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0044165,TRP_0044165,2026-08-04T09:59:00.000Z,ARRIVAL,46,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0044172,TRP_0044172,2026-08-11T22:07:00.000Z,ARRIVAL,39,ROUTE_DEVIATION,VENDOR,false
TNT_001,DLY_TRP_0044176,TRP_0044176,2026-08-15T09:36:00.000Z,ARRIVAL,57,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0044201,TRP_0044201,2026-06-11T09:59:00.000Z,ARRIVAL,54,TRAFFIC,GPS,true
TNT_001,DLY_TRP_0044205,TRP_0044205,2026-06-15T09:47:00.000Z,ARRIVAL,36,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0044206,TRP_0044206,2026-06-16T21:58:00.000Z,ARRIVAL,32,WEATHER,GPS,false
TNT_001,DLY_TRP_0044208,TRP_0044208,2026-06-18T09:35:00.000Z,ARRIVAL,13,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0044214,TRP_0044214,2026-06-24T09:54:00.000Z,ARRIVAL,21,ROUTE_DEVIATION,VENDOR,false
TNT_001,DLY_TRP_0044217,TRP_0044217,2026-06-27T09:30:00.000Z,ARRIVAL,37,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0044233,TRP_0044233,2026-07-13T06:03:00.000Z,ARRIVAL,18,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0044234,TRP_0044234,2026-07-14T14:24:00.000Z,ARRIVAL,31,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0044242,TRP_0044242,2026-07-22T22:32:00.000Z,ARRIVAL,34,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0044246,TRP_0044246,2026-07-26T09:00:00.000Z,ARRIVAL,13,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0044247,TRP_0044247,2026-07-27T07:02:00.000Z,ARRIVAL,47,ROUTE_DEVIATION,GPS,false
TNT_002,DLY_TRP_0044249,TRP_0044249,2026-07-29T09:24:00.000Z,ARRIVAL,24,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0044252,TRP_0044252,2026-08-01T14:02:00.000Z,ARRIVAL,12,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0044254,TRP_0044254,2026-08-03T06:43:00.000Z,ARRIVAL,28,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0044265,TRP_0044265,2026-08-14T09:31:00.000Z,ARRIVAL,26,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0044275,TRP_0044275,2026-08-24T14:46:00.000Z,ARRIVAL,45,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0044276,TRP_0044276,2026-08-25T09:10:00.000Z,ARRIVAL,16,VEHICLE_ISSUE,VENDOR,false
TNT_002,DLY_TRP_0044277,TRP_0044277,2026-08-26T06:16:00.000Z,ARRIVAL,25,ROUTE_DEVIATION,GPS,false
TNT_003,DLY_TRP_0044282,TRP_0044282,2026-06-02T22:49:00.000Z,ARRIVAL,35,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0044294,TRP_0044294,2026-06-14T14:30:00.000Z,ARRIVAL,18,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0044299,TRP_0044299,2026-06-19T09:42:00.000Z,ARRIVAL,25,WEATHER,GPS,false
TNT_002,DLY_TRP_0044308,TRP_0044308,2026-06-28T22:18:00.000Z,ARRIVAL,49,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0044309,TRP_0044309,2026-06-29T09:18:00.000Z,ARRIVAL,28,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0044330,TRP_0044330,2026-07-20T14:52:00.000Z,ARRIVAL,22,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0044341,TRP_0044341,2026-07-31T07:00:00.000Z,ARRIVAL,28,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0044343,TRP_0044343,2026-08-02T07:00:00.000Z,ARRIVAL,45,DRIVER_LATE,VENDOR,false
TNT_002,DLY_TRP_0044348,TRP_0044348,2026-08-07T05:58:00.000Z,ARRIVAL,17,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0044352,TRP_0044352,2026-08-11T10:19:00.000Z,ARRIVAL,46,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0044365,TRP_0044365,2026-08-24T22:52:00.000Z,ARRIVAL,58,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0044372,TRP_0044372,2026-06-02T06:26:00.000Z,ARRIVAL,31,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0044379,TRP_0044379,2026-06-09T22:55:00.000Z,ARRIVAL,35,WEATHER,GPS,false
TNT_001,DLY_TRP_0044381,TRP_0044381,2026-06-11T06:54:00.000Z,ARRIVAL,32,VEHICLE_ISSUE,GPS,false
TNT_003,DLY_TRP_0044392,TRP_0044392,2026-06-22T06:54:00.000Z,ARRIVAL,41,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0044424,TRP_0044424,2026-07-24T09:47:00.000Z,ARRIVAL,55,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0044426,TRP_0044426,2026-07-26T15:14:00.000Z,ARRIVAL,56,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0044427,TRP_0044427,2026-07-27T06:53:00.000Z,ARRIVAL,46,VEHICLE_ISSUE,GPS,false
TNT_002,DLY_TRP_0044445,TRP_0044445,2026-08-14T09:25:00.000Z,ARRIVAL,44,WEATHER,GPS,false
TNT_001,DLY_TRP_0044453,TRP_0044453,2026-08-22T22:53:00.000Z,ARRIVAL,26,WEATHER,GPS,false
TNT_001,DLY_TRP_0044476,TRP_0044476,2026-06-16T10:02:00.000Z,ARRIVAL,31,ROUTE_DEVIATION,VENDOR,false
TNT_001,DLY_TRP_0044478,TRP_0044478,2026-06-18T23:33:00.000Z,ARRIVAL,47,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0044480,TRP_0044480,2026-06-20T06:58:00.000Z,ARRIVAL,54,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0044482,TRP_0044482,2026-06-22T22:26:00.000Z,ARRIVAL,31,WEATHER,GPS,false
TNT_001,DLY_TRP_0044483,TRP_0044483,2026-06-23T06:46:00.000Z,ARRIVAL,29,WEATHER,GPS,false
TNT_001,DLY_TRP_0044524,TRP_0044524,2026-08-03T22:59:00.000Z,ARRIVAL,19,WEATHER,GPS,true
TNT_001,DLY_TRP_0044535,TRP_0044535,2026-08-14T22:40:00.000Z,ARRIVAL,27,WEATHER,GPS,false
TNT_002,DLY_TRP_0044541,TRP_0044541,2026-08-20T06:34:00.000Z,ARRIVAL,50,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0044545,TRP_0044545,2026-08-24T22:41:00.000Z,ARRIVAL,25,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0044550,TRP_0044550,2026-08-29T09:55:00.000Z,ARRIVAL,49,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0044552,TRP_0044552,2026-06-02T09:47:00.000Z,ARRIVAL,23,VEHICLE_ISSUE,OPS,false
TNT_001,DLY_TRP_0044561,TRP_0044561,2026-06-11T10:02:00.000Z,ARRIVAL,35,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0044567,TRP_0044567,2026-06-17T09:22:00.000Z,ARRIVAL,14,TRAFFIC,OPS,false
TNT_002,DLY_TRP_0044569,TRP_0044569,2026-06-19T14:35:00.000Z,ARRIVAL,28,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0044583,TRP_0044583,2026-07-03T09:45:00.000Z,ARRIVAL,15,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0044584,TRP_0044584,2026-07-04T09:26:00.000Z,ARRIVAL,42,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0044587,TRP_0044587,2026-07-07T22:51:00.000Z,ARRIVAL,30,WEATHER,GPS,false
TNT_001,DLY_TRP_0044599,TRP_0044599,2026-07-19T14:18:00.000Z,ARRIVAL,17,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0044602,TRP_0044602,2026-07-22T22:47:00.000Z,ARRIVAL,14,WEATHER,GPS,false
TNT_001,DLY_TRP_0044605,TRP_0044605,2026-07-25T14:49:00.000Z,ARRIVAL,57,ROUTE_DEVIATION,VENDOR,false
TNT_002,DLY_TRP_0044609,TRP_0044609,2026-07-29T14:45:00.000Z,ARRIVAL,30,DRIVER_LATE,GPS,false
