tenant_id,booking_id,trip_id,employee_token,site_id,shift_id,boarding_status,scheduled_boarding_at_utc,actual_boarding_at_utc,boarding_delay_minutes,feedback_id,data_quality_flag
TNT_001,BKG_TRP_0045657_01,TRP_0045657,EMP_04292,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-27T08:14:00.000Z,2026-06-27T08:17:00.000Z,3,,OK
TNT_003,BKG_TRP_0045658_01,TRP_0045658,EMP_01262,SITE_NCR_01,SHIFT_DAY,BOARDED,2026-06-28T08:15:00.000Z,2026-06-28T08:19:00.000Z,4,,OK
TNT_003,BKG_TRP_0045659_01,TRP_0045659,EMP_02668,SITE_NCR_01,SHIFT_NIGHT,BOARDED,2026-06-29T21:04:00.000Z,2026-06-29T21:10:00.000Z,6,,OK
TNT_002,BKG_TRP_0045660_01,TRP_0045660,EMP_04403,SITE_HYD_01,SHIFT_MORNING,BOARDED,2026-06-30T05:15:00.000Z,2026-06-30T05:17:00.000Z,2,,OK
TNT_003,BKG_TRP_0045661_01,TRP_0045661,EMP_03148,SITE_NCR_01,SHIFT_NIGHT,BOARDED,2026-07-01T21:13:00.000Z,2026-07-01T21:10:00.000Z,-3,,OK
TNT_001,BKG_TRP_0045662_01,TRP_0045662,EMP_03050,SITE_BLR_02,SHIFT_DAY,BOARDED,2026-07-02T08:19:00.000Z,2026-07-02T08:23:00.000Z,4,,OK
TNT_001,BKG_TRP_0045663_01,TRP_0045663,EMP_05926,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-07-03T21:16:00.000Z,2026-07-03T21:19:00.000Z,3,FDB_TRP_0045663,OK
TNT_001,BKG_TRP_0045664_01,TRP_0045664,EMP_01904,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-07-04T05:19:00.000Z,2026-07-04T05:23:00.000Z,4,,OK
TNT_001,BKG_TRP_0045665_01,TRP_0045665,EMP_00787,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-07-05T13:02:00.000Z,2026-07-05T13:00:00.000Z,-2,FDB_TRP_0045665,OK
TNT_001,BKG_TRP_0045666_01,TRP_0045666,EMP_01166,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-07-06T05:43:00.000Z,2026-07-06T05:42:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045667_01,TRP_0045667,EMP_02874,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-07-07T21:12:00.000Z,2026-07-07T21:13:00.000Z,1,,OK
TNT_001,BKG_TRP_0045668_01,TRP_0045668,EMP_02031,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-07-08T05:19:00.000Z,2026-07-08T05:18:00.000Z,-1,,OK
TNT_002,BKG_TRP_0045669_01,TRP_0045669,EMP_05470,SITE_HYD_02,SHIFT_NIGHT,BOARDED,2026-07-09T21:03:00.000Z,2026-07-09T21:06:00.000Z,3,FDB_TRP_0045669,OK
TNT_001,BKG_TRP_0045670_01,TRP_0045670,EMP_03707,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-07-10T05:11:00.000Z,2026-07-10T05:17:00.000Z,6,,OK
TNT_001,BKG_TRP_0045671_01,TRP_0045671,EMP_03579,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-07-11T08:32:00.000Z,2026-07-11T08:44:00.000Z,12,FDB_TRP_0045671,OK
TNT_001,BKG_TRP_0045671_02,TRP_0045671,EMP_02284,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-07-11T08:32:00.000Z,2026-07-11T08:44:00.000Z,12,,OK
TNT_002,BKG_TRP_0045672_01,TRP_0045672,EMP_01281,SITE_HYD_02,SHIFT_EVENING,BOARDED,2026-07-12T13:14:00.000Z,2026-07-12T13:15:00.000Z,1,,OK
TNT_001,BKG_TRP_0045673_01,TRP_0045673,EMP_00987,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-07-13T08:33:00.000Z,2026-07-13T08:29:00.000Z,-4,FDB_TRP_0045673,OK
TNT_002,BKG_TRP_0045674_01,TRP_0045674,EMP_04076,SITE_HYD_02,SHIFT_MORNING,BOARDED,2026-07-14T05:32:00.000Z,2026-07-14T05:40:00.000Z,8,,OK
TNT_002,BKG_TRP_0045674_02,TRP_0045674,EMP_03182,SITE_HYD_02,SHIFT_MORNING,BOARDED,2026-07-14T05:32:00.000Z,2026-07-14T05:40:00.000Z,8,,OK
TNT_002,BKG_TRP_0045674_03,TRP_0045674,EMP_00955,SITE_HYD_02,SHIFT_MORNING,BOARDED,2026-07-14T05:32:00.000Z,2026-07-14T05:40:00.000Z,8,,OK
TNT_002,BKG_TRP_0045674_04,TRP_0045674,EMP_04816,SITE_HYD_02,SHIFT_MORNING,BOARDED,2026-07-14T05:32:00.000Z,2026-07-14T05:40:00.000Z,8,,OK
TNT_002,BKG_TRP_0045674_05,TRP_0045674,EMP_01020,SITE_HYD_02,SHIFT_MORNING,BOARDED,2026-07-14T05:32:00.000Z,2026-07-14T05:40:00.000Z,8,,OK
TNT_002,BKG_TRP_0045674_06,TRP_0045674,EMP_05840,SITE_HYD_02,SHIFT_MORNING,BOARDED,2026-07-14T05:32:00.000Z,2026-07-14T05:40:00.000Z,8,,OK
TNT_001,BKG_TRP_0045675_01,TRP_0045675,EMP_02965,SITE_BLR_02,SHIFT_DAY,BOARDED,2026-07-15T08:36:00.000Z,2026-07-15T08:36:00.000Z,0,FDB_TRP_0045675,OK
TNT_001,BKG_TRP_0045676_01,TRP_0045676,EMP_05087,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-07-16T13:33:00.000Z,2026-07-16T13:31:00.000Z,-2,,OK
TNT_001,BKG_TRP_0045677_01,TRP_0045677,EMP_01050,SITE_BLR_02,SHIFT_DAY,BOARDED,2026-07-17T08:09:00.000Z,2026-07-17T08:15:00.000Z,6,FDB_TRP_0045677,OK
TNT_001,BKG_TRP_0045677_02,TRP_0045677,EMP_05439,SITE_BLR_02,SHIFT_DAY,BOARDED,2026-07-17T08:09:00.000Z,2026-07-17T08:15:00.000Z,6,,OK
TNT_002,BKG_TRP_0045678_01,TRP_0045678,EMP_03449,SITE_HYD_01,SHIFT_NIGHT,NO_SHOW,2026-07-18T21:27:00.000Z,,,,OK
TNT_003,BKG_TRP_0045679_01,TRP_0045679,EMP_05738,SITE_NCR_01,SHIFT_DAY,BOARDED,2026-07-19T08:09:00.000Z,2026-07-19T08:08:00.000Z,-1,FDB_TRP_0045679,OK
TNT_001,BKG_TRP_0045680_01,TRP_0045680,EMP_05838,SITE_BLR_02,SHIFT_EVENING,BOARDED,2026-07-20T13:11:00.000Z,2026-07-20T13:11:00.000Z,0,,OK
TNT_001,BKG_TRP_0045680_02,TRP_0045680,EMP_01325,SITE_BLR_02,SHIFT_EVENING,BOARDED,2026-07-20T13:11:00.000Z,2026-07-20T13:11:00.000Z,0,,OK
TNT_001,BKG_TRP_0045680_03,TRP_0045680,EMP_04531,SITE_BLR_02,SHIFT_EVENING,BOARDED,2026-07-20T13:11:00.000Z,2026-07-20T13:11:00.000Z,0,,OK
TNT_001,BKG_TRP_0045681_01,TRP_0045681,EMP_00627,SITE_BLR_02,SHIFT_EVENING,BOARDED,2026-07-21T13:04:00.000Z,2026-07-21T13:03:00.000Z,-1,,OK
TNT_003,BKG_TRP_0045682_01,TRP_0045682,EMP_05312,SITE_NCR_01,SHIFT_MORNING,BOARDED,2026-07-22T05:07:00.000Z,2026-07-22T05:06:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045683_01,TRP_0045683,EMP_04678,SITE_BLR_02,SHIFT_DAY,BOARDED,2026-07-23T08:35:00.000Z,2026-07-23T08:39:00.000Z,4,FDB_TRP_0045683,OK
TNT_001,BKG_TRP_0045684_01,TRP_0045684,EMP_04742,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-07-24T08:04:00.000Z,2026-07-24T08:10:00.000Z,6,,OK
TNT_001,BKG_TRP_0045685_01,TRP_0045685,EMP_01930,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-07-25T05:21:00.000Z,2026-07-25T05:25:00.000Z,4,,OK
TNT_003,BKG_TRP_0045686_01,TRP_0045686,EMP_03795,SITE_NCR_02,SHIFT_NIGHT,BOARDED,2026-07-26T21:18:00.000Z,2026-07-26T21:32:00.000Z,14,,OK
TNT_002,BKG_TRP_0045687_01,TRP_0045687,EMP_05725,SITE_HYD_01,SHIFT_NIGHT,BOARDED,2026-07-27T21:02:00.000Z,2026-07-27T21:03:00.000Z,1,,OK
TNT_001,BKG_TRP_0045688_01,TRP_0045688,EMP_03858,SITE_BLR_02,SHIFT_NIGHT,BOARDED,2026-07-28T21:40:00.000Z,2026-07-28T21:36:00.000Z,-4,FDB_TRP_0045688,OK
TNT_001,BKG_TRP_0045689_01,TRP_0045689,EMP_05521,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-07-29T08:25:00.000Z,2026-07-29T08:29:00.000Z,4,,OK
TNT_003,BKG_TRP_0045690_01,TRP_0045690,EMP_04751,SITE_NCR_02,SHIFT_DAY,BOARDED,2026-07-30T08:00:00.000Z,2026-07-30T08:16:00.000Z,16,FDB_TRP_0045690,OK
TNT_001,BKG_TRP_0045691_01,TRP_0045691,EMP_01156,SITE_BLR_01,SHIFT_MORNING,NO_SHOW,2026-07-31T05:45:00.000Z,,,,OK
TNT_003,BKG_TRP_0045692_01,TRP_0045692,EMP_01275,SITE_NCR_01,SHIFT_NIGHT,BOARDED,2026-08-01T21:43:00.000Z,2026-08-01T21:42:00.000Z,-1,,OK
TNT_002,BKG_TRP_0045693_01,TRP_0045693,EMP_05082,SITE_HYD_02,SHIFT_EVENING,BOARDED,2026-08-02T13:27:00.000Z,2026-08-02T13:32:00.000Z,5,,OK
TNT_001,BKG_TRP_0045694_01,TRP_0045694,EMP_03893,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-08-03T08:38:00.000Z,2026-08-03T08:39:00.000Z,1,,OK
TNT_003,BKG_TRP_0045695_01,TRP_0045695,EMP_02225,SITE_NCR_01,SHIFT_DAY,BOARDED,2026-08-04T08:19:00.000Z,2026-08-04T08:21:00.000Z,2,,OK
TNT_002,BKG_TRP_0045696_01,TRP_0045696,EMP_00484,SITE_HYD_01,SHIFT_MORNING,BOARDED,2026-08-05T05:27:00.000Z,2026-08-05T05:50:00.000Z,23,,OK
TNT_001,BKG_TRP_0045697_01,TRP_0045697,EMP_01954,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-08-06T05:05:00.000Z,2026-08-06T05:04:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045698_01,TRP_0045698,EMP_01155,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-08-07T08:11:00.000Z,2026-08-07T08:15:00.000Z,4,,OK
TNT_003,BKG_TRP_0045699_01,TRP_0045699,EMP_04246,SITE_NCR_01,SHIFT_EVENING,BOARDED,2026-08-08T13:20:00.000Z,2026-08-08T13:19:00.000Z,-1,,OK
TNT_003,BKG_TRP_0045700_01,TRP_0045700,EMP_04969,SITE_NCR_01,SHIFT_NIGHT,BOARDED,2026-08-09T21:20:00.000Z,2026-08-09T21:23:00.000Z,3,,OK
TNT_003,BKG_TRP_0045700_02,TRP_0045700,EMP_00044,SITE_NCR_01,SHIFT_NIGHT,BOARDED,2026-08-09T21:20:00.000Z,2026-08-09T21:23:00.000Z,3,,OK
TNT_003,BKG_TRP_0045700_03,TRP_0045700,EMP_05985,SITE_NCR_01,SHIFT_NIGHT,BOARDED,2026-08-09T21:20:00.000Z,2026-08-09T21:23:00.000Z,3,,OK
TNT_003,BKG_TRP_0045700_04,TRP_0045700,EMP_02103,SITE_NCR_01,SHIFT_NIGHT,BOARDED,2026-08-09T21:20:00.000Z,2026-08-09T21:23:00.000Z,3,,OK
TNT_003,BKG_TRP_0045700_05,TRP_0045700,EMP_02572,SITE_NCR_01,SHIFT_NIGHT,BOARDED,2026-08-09T21:20:00.000Z,2026-08-09T21:23:00.000Z,3,,OK
TNT_001,BKG_TRP_0045701_01,TRP_0045701,EMP_00458,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-08-10T05:07:00.000Z,2026-08-10T05:06:00.000Z,-1,,OK
TNT_002,BKG_TRP_0045702_01,TRP_0045702,EMP_03631,SITE_HYD_02,SHIFT_NIGHT,BOARDED,2026-08-11T21:42:00.000Z,2026-08-11T21:45:00.000Z,3,,OK
TNT_001,BKG_TRP_0045703_01,TRP_0045703,EMP_02713,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-08-12T08:32:00.000Z,2026-08-12T08:37:00.000Z,5,,OK
TNT_001,BKG_TRP_0045703_02,TRP_0045703,EMP_03545,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-08-12T08:32:00.000Z,2026-08-12T08:37:00.000Z,5,,OK
TNT_001,BKG_TRP_0045703_03,TRP_0045703,EMP_04559,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-08-12T08:32:00.000Z,2026-08-12T08:37:00.000Z,5,,OK
TNT_001,BKG_TRP_0045704_01,TRP_0045704,EMP_03457,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-08-13T21:44:00.000Z,2026-08-13T21:50:00.000Z,6,,OK
TNT_001,BKG_TRP_0045705_01,TRP_0045705,EMP_02585,SITE_BLR_02,SHIFT_DAY,NO_SHOW,2026-08-14T08:27:00.000Z,,,FDB_TRP_0045705,OK
TNT_001,BKG_TRP_0045706_01,TRP_0045706,EMP_04326,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-08-15T05:36:00.000Z,2026-08-15T05:40:00.000Z,4,,OK
TNT_001,BKG_TRP_0045707_01,TRP_0045707,EMP_04533,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-08-16T05:07:00.000Z,2026-08-16T05:11:00.000Z,4,,OK
TNT_003,BKG_TRP_0045708_01,TRP_0045708,EMP_02418,SITE_NCR_01,SHIFT_DAY,BOARDED,2026-08-17T08:05:00.000Z,2026-08-17T08:09:00.000Z,4,,OK
TNT_001,BKG_TRP_0045709_01,TRP_0045709,EMP_00155,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-08-18T13:06:00.000Z,2026-08-18T13:05:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045711_01,TRP_0045711,EMP_04122,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-08-20T05:06:00.000Z,2026-08-20T05:09:00.000Z,3,,OK
TNT_001,BKG_TRP_0045712_01,TRP_0045712,EMP_05972,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-08-21T05:22:00.000Z,2026-08-21T05:20:00.000Z,-2,FDB_TRP_0045712,OK
TNT_001,BKG_TRP_0045713_01,TRP_0045713,EMP_03346,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-08-22T08:24:00.000Z,2026-08-22T08:31:00.000Z,7,,OK
TNT_001,BKG_TRP_0045714_01,TRP_0045714,EMP_02523,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-08-23T13:43:00.000Z,2026-08-23T13:41:00.000Z,-2,,OK
TNT_001,BKG_TRP_0045715_01,TRP_0045715,EMP_01144,SITE_BLR_02,SHIFT_EVENING,BOARDED,2026-08-24T13:08:00.000Z,2026-08-24T13:12:00.000Z,4,,OK
TNT_001,BKG_TRP_0045715_02,TRP_0045715,EMP_01512,SITE_BLR_02,SHIFT_EVENING,BOARDED,2026-08-24T13:08:00.000Z,2026-08-24T13:12:00.000Z,4,,OK
TNT_001,BKG_TRP_0045715_03,TRP_0045715,EMP_00244,SITE_BLR_02,SHIFT_EVENING,BOARDED,2026-08-24T13:08:00.000Z,2026-08-24T13:12:00.000Z,4,,OK
TNT_001,BKG_TRP_0045716_01,TRP_0045716,EMP_01543,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-08-25T05:04:00.000Z,2026-08-25T05:08:00.000Z,4,FDB_TRP_0045716,OK
TNT_001,BKG_TRP_0045717_01,TRP_0045717,EMP_01719,SITE_BLR_02,SHIFT_DAY,BOARDED,2026-08-26T08:15:00.000Z,2026-08-26T08:16:00.000Z,1,,OK
TNT_002,BKG_TRP_0045718_01,TRP_0045718,EMP_05171,SITE_HYD_02,SHIFT_DAY,BOARDED,2026-08-27T08:38:00.000Z,2026-08-27T08:43:00.000Z,5,FDB_TRP_0045718,OK
TNT_001,BKG_TRP_0045719_01,TRP_0045719,EMP_02419,SITE_BLR_02,SHIFT_NIGHT,BOARDED,2026-08-28T21:45:00.000Z,2026-08-28T21:58:00.000Z,13,,OK
TNT_001,BKG_TRP_0045720_01,TRP_0045720,EMP_05821,SITE_BLR_02,SHIFT_DAY,BOARDED,2026-08-29T08:10:00.000Z,2026-08-29T08:50:00.000Z,40,,OK
TNT_001,BKG_TRP_0045720_02,TRP_0045720,EMP_01999,SITE_BLR_02,SHIFT_DAY,BOARDED,2026-08-29T08:10:00.000Z,2026-08-29T08:50:00.000Z,40,,OK
TNT_001,BKG_TRP_0045720_03,TRP_0045720,EMP_05862,SITE_BLR_02,SHIFT_DAY,BOARDED,2026-08-29T08:10:00.000Z,2026-08-29T08:50:00.000Z,40,,OK
TNT_001,BKG_TRP_0045721_01,TRP_0045721,EMP_02547,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-06-01T13:20:00.000Z,2026-06-01T13:19:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045722_01,TRP_0045722,EMP_01435,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-06-02T21:32:00.000Z,2026-06-02T21:42:00.000Z,10,,OK
TNT_002,BKG_TRP_0045723_01,TRP_0045723,EMP_01779,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-06-03T08:07:00.000Z,2026-06-03T08:08:00.000Z,1,,OK
TNT_002,BKG_TRP_0045724_01,TRP_0045724,EMP_01364,SITE_HYD_02,SHIFT_DAY,BOARDED,2026-06-04T08:02:00.000Z,2026-06-04T08:00:00.000Z,-2,FDB_TRP_0045724,OK
TNT_001,BKG_TRP_0045725_01,TRP_0045725,EMP_00498,SITE_BLR_01,SHIFT_EVENING,BOARDED,2026-06-05T13:10:00.000Z,2026-06-05T13:08:00.000Z,-2,,OK
TNT_003,BKG_TRP_0045726_01,UNKNOWN_TRP_0045726_1,EMP_04371,SITE_NCR_01,SHIFT_DAY,BOARDED,2026-06-06T08:07:00.000Z,2026-06-06T08:06:00.000Z,-1,FDB_TRP_0045726,UNMATCHED_TRIP
TNT_002,BKG_TRP_0045727_01,TRP_0045727,EMP_03569,SITE_HYD_02,SHIFT_DAY,NO_SHOW,2026-06-07T08:15:00.000Z,,,,OK
TNT_002,BKG_TRP_0045728_01,TRP_0045728,EMP_01779,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-06-08T08:41:00.000Z,2026-06-08T08:45:00.000Z,4,,OK
TNT_001,BKG_TRP_0045729_01,TRP_0045729,EMP_01130,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-06-09T05:45:00.000Z,2026-06-09T05:44:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045729_02,TRP_0045729,EMP_04428,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-06-09T05:45:00.000Z,2026-06-09T05:44:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045729_03,TRP_0045729,EMP_05006,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-06-09T05:45:00.000Z,2026-06-09T05:44:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045729_04,TRP_0045729,EMP_03536,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-06-09T05:45:00.000Z,2026-06-09T05:44:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045729_05,TRP_0045729,EMP_00426,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-06-09T05:45:00.000Z,2026-06-09T05:44:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045730_01,TRP_0045730,EMP_04607,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-06-10T05:14:00.000Z,2026-06-10T05:13:00.000Z,-1,FDB_TRP_0045730,OK
TNT_001,BKG_TRP_0045730_02,TRP_0045730,EMP_05784,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-06-10T05:14:00.000Z,2026-06-10T05:13:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045730_03,TRP_0045730,EMP_02442,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-06-10T05:14:00.000Z,2026-06-10T05:13:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045730_04,TRP_0045730,EMP_05152,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-06-10T05:14:00.000Z,2026-06-10T05:13:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045730_05,TRP_0045730,EMP_04323,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-06-10T05:14:00.000Z,2026-06-10T05:13:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045730_06,TRP_0045730,EMP_02384,SITE_BLR_02,SHIFT_MORNING,BOARDED,2026-06-10T05:14:00.000Z,2026-06-10T05:13:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045731_01,TRP_0045731,EMP_01619,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-11T08:16:00.000Z,2026-06-11T08:14:00.000Z,-2,,OK
TNT_003,BKG_TRP_0045732_01,TRP_0045732,EMP_00905,SITE_NCR_02,SHIFT_DAY,BOARDED,2026-06-12T08:31:00.000Z,2026-06-12T08:34:00.000Z,3,,OK
TNT_003,BKG_TRP_0045732_02,TRP_0045732,EMP_02865,SITE_NCR_02,SHIFT_DAY,BOARDED,2026-06-12T08:31:00.000Z,2026-06-12T08:34:00.000Z,3,,OK
TNT_003,BKG_TRP_0045732_03,TRP_0045732,EMP_00952,SITE_NCR_02,SHIFT_DAY,BOARDED,2026-06-12T08:31:00.000Z,2026-06-12T08:34:00.000Z,3,,OK
TNT_002,BKG_TRP_0045733_01,TRP_0045733,EMP_03635,SITE_HYD_01,SHIFT_EVENING,BOARDED,2026-06-13T13:32:00.000Z,2026-06-13T13:34:00.000Z,2,,OK
TNT_001,BKG_TRP_0045734_01,TRP_0045734,EMP_02976,SITE_BLR_02,SHIFT_MORNING,NO_SHOW,2026-06-14T05:03:00.000Z,,,FDB_TRP_0045734,OK
TNT_001,BKG_TRP_0045735_01,TRP_0045735,EMP_05214,SITE_BLR_01,SHIFT_MORNING,BOARDED,2026-06-15T05:04:00.000Z,2026-06-15T05:06:00.000Z,2,,OK
TNT_001,BKG_TRP_0045736_01,TRP_0045736,EMP_02958,SITE_BLR_01,SHIFT_MORNING,NO_SHOW,2026-06-16T05:17:00.000Z,,,,OK
TNT_001,BKG_TRP_0045737_01,TRP_0045737,EMP_00253,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-06-17T21:16:00.000Z,2026-06-17T21:14:00.000Z,-2,FDB_TRP_0045737,OK
TNT_003,BKG_TRP_0045738_01,TRP_0045738,EMP_02488,SITE_NCR_01,SHIFT_DAY,NO_SHOW,2026-06-18T08:08:00.000Z,,,,OK
TNT_002,BKG_TRP_0045739_01,TRP_0045739,EMP_03396,SITE_HYD_02,SHIFT_DAY,BOARDED,2026-06-19T08:12:00.000Z,2026-06-19T08:09:00.000Z,-3,,OK
TNT_001,BKG_TRP_0045740_01,TRP_0045740,EMP_04391,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-20T08:40:00.000Z,2026-06-20T08:52:00.000Z,12,,OK
TNT_001,BKG_TRP_0045741_01,TRP_0045741,EMP_03502,SITE_BLR_02,SHIFT_NIGHT,BOARDED,2026-06-21T21:18:00.000Z,2026-06-21T21:17:00.000Z,-1,,OK
TNT_001,BKG_TRP_0045742_01,TRP_0045742,EMP_05878,SITE_BLR_01,SHIFT_NIGHT,BOARDED,2026-06-22T21:38:00.000Z,2026-06-22T21:53:00.000Z,15,,OK
TNT_002,BKG_TRP_0045743_01,TRP_0045743,EMP_03519,SITE_HYD_01,SHIFT_MORNING,BOARDED,2026-06-23T05:16:00.000Z,2026-06-23T05:14:00.000Z,-2,,OK
TNT_001,BKG_TRP_0045744_01,TRP_0045744,EMP_05721,SITE_BLR_01,SHIFT_DAY,BOARDED,2026-06-24T08:43:00.000Z,2026-06-24T09:04:00.000Z,21,,OK
TNT_002,BKG_TRP_0045745_01,TRP_0045745,EMP_04819,SITE_HYD_01,SHIFT_NIGHT,BOARDED,2026-06-25T21:41:00.000Z,2026-06-25T21:41:00.000Z,0,FDB_TRP_0045745,OK
TNT_001,BKG_TRP_0045746_01,TRP_0045746,EMP_02622,SITE_BLR_02,SHIFT_NIGHT,BOARDED,2026-06-26T21:34:00.000Z,2026-06-26T21:38:00.000Z,4,,OK
TNT_001,BKG_TRP_0045747_01,TRP_0045747,EMP_05507,SITE_BLR_01,SHIFT_NIGHT,NO_SHOW,2026-06-27T21:33:00.000Z,,,,OK
TNT_003,BKG_TRP_0045748_01,TRP_0045748,EMP_02247,SITE_NCR_01,SHIFT_EVENING,BOARDED,2026-06-28T13:33:00.000Z,2026-06-28T13:48:00.000Z,15,FDB_TRP_0045748,OK
TNT_003,BKG_TRP_0045748_02,TRP_0045748,EMP_01933,SITE_NCR_01,SHIFT_EVENING,BOARDED,2026-06-28T13:33:00.000Z,2026-06-28T13:48:00.000Z,15,,OK
TNT_003,BKG_TRP_0045748_03,TRP_0045748,EMP_00129,SITE_NCR_01,SHIFT_EVENING,BOARDED,2026-06-28T13:33:00.000Z,2026-06-28T13:48:00.000Z,15,,OK
TNT_003,BKG_TRP_0045748_04,TRP_0045748,EMP_04890,SITE_NCR_01,SHIFT_EVENING,BOARDED,2026-06-28T13:33:00.000Z,2026-06-28T13:48:00.000Z,15,,OK
TNT_003,BKG_TRP_0045748_05,TRP_0045748,EMP_04906,SITE_NCR_01,SHIFT_EVENING,BOARDED,2026-06-28T13:33:00.000Z,2026-06-28T13:48:00.000Z,15,,OK
TNT_003,BKG_TRP_0045748_06,TRP_0045748,EMP_00479,SITE_NCR_01,SHIFT_EVENING,BOARDED,2026-06-28T13:33:00.000Z,2026-06-28T13:48:00.000Z,15,,OK
TNT_002,BKG_TRP_0045749_01,TRP_0045749,EMP_04645,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-06-29T08:02:00.000Z,2026-06-29T08:00:00.000Z,-2,,OK
TNT_002,BKG_TRP_0045749_02,TRP_0045749,EMP_03763,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-06-29T08:02:00.000Z,2026-06-29T08:00:00.000Z,-2,,OK
TNT_002,BKG_TRP_0045749_03,TRP_0045749,EMP_04110,SITE_HYD_01,SHIFT_DAY,BOARDED,2026-06-29T08:02:00.000Z,2026-06-29T08:00:00.000Z,-2,,OK
TNT_001,BKG_TRP_0045750_01,TRP_0045750,EMP_01988,SITE_BLR_02,SHIFT_NIGHT,BOARDED,2026-06-30T21:22:00.000Z,2026-06-30T21:22:00.000Z,0,FDB_TRP_0045750,OK
TNT_001,BKG_TRP_0045750_02,TRP_0045750,EMP_05119,SITE_BLR_02,SHIFT_NIGHT,BOARDED,2026-06-30T21:22:00.000Z,2026-06-30T21:22:00.000Z,0,,OK
TNT_001,BKG_TRP_0045750_03,TRP_0045750,EMP_04997,SITE_BLR_02,SHIFT_NIGHT,BOARDED,2026-06-30T21:22:00.000Z,2026-06-30T21:22:00.000Z,0,,OK
TNT_002,BKG_TRP_0045751_01,TRP_0045751,EMP_00260,SITE_HYD_02,SHIFT_NIGHT,BOARDED,2026-07-01T21:33:00.000Z,2026-07-01T21:31:00.000Z,-2,,OK
TNT_002,BKG_TRP_0045751_02,TRP_0045751,EMP_05201,SITE_HYD_02,SHIFT_NIGHT,BOARDED,2026-07-01T21:33:00.000Z,2026-07-01T21:31:00.000Z,-2,,OK
