tenant_id,employee_token,site_id,shift_id,business_unit,active_flag
TNT_001,EMP_05000,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05001,SITE_BLR_01,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_05002,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05003,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_05004,SITE_BLR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_003,EMP_05005,SITE_NCR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05006,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05007,SITE_BLR_01,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_05008,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05009,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05010,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_05011,SITE_HYD_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05012,SITE_HYD_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05013,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_05014,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05015,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_05016,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05017,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05018,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05019,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05020,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_05021,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05022,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05023,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05024,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_05025,SITE_NCR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_003,EMP_05026,SITE_NCR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05027,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05028,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05029,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05030,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_05031,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_05032,SITE_NCR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_05033,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05034,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_05035,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05036,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_05037,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_05038,SITE_BLR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_05039,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_003,EMP_05040,SITE_NCR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_05041,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05042,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05043,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_003,EMP_05044,SITE_NCR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_05045,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05046,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_05047,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05048,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_05049,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_002,EMP_05050,SITE_HYD_02,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_05051,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_05052,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05053,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_003,EMP_05054,SITE_NCR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_05055,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_05056,SITE_NCR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_05057,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_05058,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_05059,SITE_NCR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_05060,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05061,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_05062,SITE_NCR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05063,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05064,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_003,EMP_05065,SITE_NCR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05066,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05067,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05068,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_05069,SITE_HYD_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_05070,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_05071,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05072,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_003,EMP_05073,SITE_NCR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05074,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05075,SITE_BLR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_003,EMP_05076,SITE_NCR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05077,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_05078,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_05079,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_05080,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05081,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05082,SITE_HYD_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05083,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_05084,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_05085,SITE_HYD_01,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_05086,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05087,SITE_BLR_01,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_05088,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05089,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_003,EMP_05090,SITE_NCR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05091,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05092,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05093,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_05094,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05095,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05096,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05097,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_002,EMP_05098,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_05099,SITE_NCR_02,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_05100,SITE_HYD_01,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_05101,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_05102,SITE_HYD_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_05103,SITE_BLR_01,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_05104,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05105,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_05106,SITE_NCR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05107,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_05108,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_05109,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05110,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05111,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05112,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05113,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05114,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_05115,SITE_HYD_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05116,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_05117,SITE_HYD_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_05118,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05119,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_05120,SITE_BLR_01,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_05121,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05122,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05123,SITE_BLR_01,SHIFT_MORNING,SUPPORT,false
TNT_001,EMP_05124,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_05125,SITE_NCR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_05126,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05127,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05128,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05129,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_05130,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_05131,SITE_NCR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05132,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05133,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_05134,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_05135,SITE_HYD_01,SHIFT_EVENING,SUPPORT,true
TNT_003,EMP_05136,SITE_NCR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_05137,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05138,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05139,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_05140,SITE_HYD_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_05141,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05142,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05143,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_05144,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05145,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_05146,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05147,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05148,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05149,SITE_HYD_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_05150,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05151,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05152,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05153,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_05154,SITE_HYD_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05155,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_05156,SITE_HYD_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_05157,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05158,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_05159,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_05160,SITE_HYD_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_002,EMP_05161,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05162,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05163,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_003,EMP_05164,SITE_NCR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05165,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_05166,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_05167,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05168,SITE_BLR_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_002,EMP_05169,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_05170,SITE_HYD_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_002,EMP_05171,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05172,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05173,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_05174,SITE_NCR_01,SHIFT_MORNING,SUPPORT,true
TNT_003,EMP_05175,SITE_NCR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05176,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05177,SITE_BLR_01,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_05178,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05179,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_05180,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05181,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_05182,SITE_HYD_02,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05183,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05184,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05185,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05186,SITE_BLR_02,SHIFT_EVENING,SUPPORT,true
TNT_003,EMP_05187,SITE_NCR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05188,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_003,EMP_05189,SITE_NCR_01,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_05190,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05191,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_05192,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_05193,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05194,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05195,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_05196,SITE_HYD_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_002,EMP_05197,SITE_HYD_01,SHIFT_NIGHT,OPERATIONS,true
TNT_003,EMP_05198,SITE_NCR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05199,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05200,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_05201,SITE_HYD_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_05202,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_05203,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05204,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05205,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05206,SITE_BLR_01,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_05207,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05208,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05209,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05210,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_05211,SITE_HYD_02,SHIFT_MORNING,OPERATIONS,true
TNT_002,EMP_05212,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05213,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05214,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05215,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_05216,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_05217,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_003,EMP_05218,SITE_NCR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05219,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05220,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05221,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_05222,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_05223,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05224,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05225,SITE_BLR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_002,EMP_05226,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05227,SITE_HYD_01,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_05228,SITE_HYD_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05229,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05230,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_05231,SITE_HYD_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_05232,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05233,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_05234,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_05235,SITE_NCR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05236,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05237,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_05238,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05239,SITE_BLR_02,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_05240,SITE_HYD_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_001,EMP_05241,SITE_BLR_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05242,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_001,EMP_05243,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05244,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_05245,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05246,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_05247,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_05248,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_002,EMP_05249,SITE_HYD_02,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_05250,SITE_HYD_02,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_05251,SITE_HYD_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05252,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_002,EMP_05253,SITE_HYD_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_002,EMP_05254,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_05255,SITE_HYD_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_05256,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05257,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_05258,SITE_BLR_01,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_05259,SITE_BLR_02,SHIFT_MORNING,SUPPORT,true
TNT_002,EMP_05260,SITE_HYD_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05261,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05262,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05263,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_05264,SITE_HYD_01,SHIFT_EVENING,TECHNOLOGY,true
TNT_003,EMP_05265,SITE_NCR_02,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_05266,SITE_HYD_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05267,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05268,SITE_BLR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_002,EMP_05269,SITE_HYD_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05270,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05271,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05272,SITE_HYD_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_05273,SITE_HYD_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05274,SITE_BLR_01,SHIFT_NIGHT,OPERATIONS,true
TNT_001,EMP_05275,SITE_BLR_01,SHIFT_DAY,OPERATIONS,false
TNT_001,EMP_05276,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05277,SITE_BLR_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05278,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05279,SITE_HYD_01,SHIFT_NIGHT,OPERATIONS,true
TNT_002,EMP_05280,SITE_HYD_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05281,SITE_BLR_01,SHIFT_EVENING,SUPPORT,true
TNT_002,EMP_05282,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_002,EMP_05283,SITE_HYD_01,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05284,SITE_BLR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_002,EMP_05285,SITE_HYD_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_05286,SITE_BLR_02,SHIFT_DAY,SUPPORT,true
TNT_003,EMP_05287,SITE_NCR_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_05288,SITE_HYD_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05289,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05290,SITE_BLR_01,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05291,SITE_BLR_02,SHIFT_NIGHT,SUPPORT,true
TNT_001,EMP_05292,SITE_BLR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_003,EMP_05293,SITE_NCR_02,SHIFT_DAY,SUPPORT,true
TNT_001,EMP_05294,SITE_BLR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_003,EMP_05295,SITE_NCR_01,SHIFT_EVENING,OPERATIONS,true
TNT_003,EMP_05296,SITE_NCR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05297,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_002,EMP_05298,SITE_HYD_02,SHIFT_EVENING,OPERATIONS,true
TNT_001,EMP_05299,SITE_BLR_01,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05300,SITE_BLR_01,SHIFT_EVENING,SUPPORT,true
TNT_001,EMP_05301,SITE_BLR_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_003,EMP_05302,SITE_NCR_02,SHIFT_EVENING,TECHNOLOGY,true
TNT_001,EMP_05303,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05304,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_003,EMP_05305,SITE_NCR_02,SHIFT_NIGHT,TECHNOLOGY,true
TNT_002,EMP_05306,SITE_HYD_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05307,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
TNT_001,EMP_05308,SITE_BLR_01,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05309,SITE_BLR_01,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05310,SITE_HYD_02,SHIFT_DAY,SUPPORT,true
TNT_002,EMP_05311,SITE_HYD_02,SHIFT_MORNING,TECHNOLOGY,true
TNT_003,EMP_05312,SITE_NCR_01,SHIFT_MORNING,TECHNOLOGY,true
TNT_001,EMP_05313,SITE_BLR_02,SHIFT_DAY,TECHNOLOGY,true
TNT_001,EMP_05314,SITE_BLR_02,SHIFT_DAY,OPERATIONS,true
TNT_001,EMP_05315,SITE_BLR_02,SHIFT_MORNING,OPERATIONS,true
